id_student,gender,city,age_band,previous_attempts,final_result,course_name,hours_finished,course_id,churn_label
506650,0,Alexandria,2,1,Pass,Data Analysis Fundamentals,25,BBB_2014B,False
103998,0,Aswan,1,0,Fail,Data Analysis Fundamentals,17,BBB_2014J,True
191896,0,Ismailia,2,0,Fail,Software Engineering Principles,41,DDD_2013B,True
546804,1,Port Said,1,0,Fail,Software Engineering Principles,30,DDD_2013B,True
575100,0,Port Said,1,0,Fail,Data Analysis Fundamentals,24,BBB_2013J,True
656352,0,El Mahalla El Kubra,2,0,Pass,Data Analysis Fundamentals,37,BBB_2014J,False
633077,1,Ismailia,1,0,Distinction,Networking & Cybersecurity,24,FFF_2014B,False
611800,1,Beni Suef,1,1,Pass,Software Engineering Principles,53,DDD_2014J,False
696664,0,Mansoura,2,0,Withdrawn,Networking & Cybersecurity,12,FFF_2014J,True
539695,1,Mansoura,1,0,Fail,Artificial Intelligence Fundamentals,35,EEE_2013J,True
497102,1,El Mahalla El Kubra,1,1,Pass,Networking & Cybersecurity,34,FFF_2013B,False
674471,0,Tanta,1,0,Withdrawn,Database Management & SQL,14,GGG_2014J,True
336478,0,Giza,1,0,Pass,Data Analysis Fundamentals,27,BBB_2013J,False
623812,0,Beni Suef,1,0,Distinction,Database Management & SQL,37,GGG_2014J,False
483620,1,Fayyum,1,1,Pass,Networking & Cybersecurity,24,FFF_2013B,False
592093,1,Beni Suef,1,0,Withdrawn,Web Development Basics,22,CCC_2014B,True
613162,1,Luxor,1,0,Withdrawn,Data Analysis Fundamentals,17,BBB_2013J,True
591995,1,Giza,1,0,Pass,Artificial Intelligence Fundamentals,37,EEE_2013J,False
643021,0,Asyut,1,0,Withdrawn,Software Engineering Principles,20,DDD_2014J,True
572588,1,Damietta,1,0,Withdrawn,Web Development Basics,13,CCC_2014J,True
584512,0,Suez,2,0,Fail,Database Management & SQL,17,GGG_2013J,True
606047,0,Damietta,1,0,Distinction,Artificial Intelligence Fundamentals,36,EEE_2013J,False
698007,1,Beni Suef,1,0,Withdrawn,Software Engineering Principles,23,DDD_2014J,True
2674822,0,Shubra El Kheima,1,0,Fail,Database Management & SQL,28,GGG_2013J,True
684617,1,Hurghada,1,0,Fail,Web Development Basics,39,CCC_2014J,True
688171,1,Tanta,1,0,Withdrawn,Software Engineering Principles,7,DDD_2014J,True
404415,0,Alexandria,1,1,Pass,Data Analysis Fundamentals,36,BBB_2014J,False
30096,1,Beni Suef,1,0,Distinction,Web Development Basics,49,CCC_2014J,False
421999,0,Fayyum,1,0,Fail,Database Management & SQL,13,GGG_2013J,True
687792,0,Giza,1,0,Pass,Software Engineering Principles,40,DDD_2014J,False
241922,0,Alexandria,1,0,Pass,Software Engineering Principles,44,DDD_2013B,False
607485,1,Asyut,1,0,Pass,Software Engineering Principles,58,DDD_2013J,False
552114,0,Ismailia,1,0,Fail,Software Engineering Principles,32,DDD_2013B,True
264842,0,Zagazig,1,0,Withdrawn,Data Analysis Fundamentals,14,BBB_2013J,True
573790,0,Zagazig,1,0,Pass,Data Analysis Fundamentals,28,BBB_2013J,False
653653,1,Shubra El Kheima,1,0,Pass,Networking & Cybersecurity,31,FFF_2014J,False
1741838,1,Mansoura,2,0,Withdrawn,Software Engineering Principles,3,DDD_2013B,True
603999,1,Hurghada,1,0,Withdrawn,Web Development Basics,12,CCC_2014B,True
531646,1,Cairo,1,0,Fail,Software Engineering Principles,32,DDD_2014J,True
695256,0,Fayyum,1,0,Pass,Data Analysis Fundamentals,26,BBB_2014J,False
544519,0,Alexandria,1,0,Fail,Data Analysis Fundamentals,24,BBB_2013B,True
544296,0,Tanta,1,0,Withdrawn,Software Engineering Principles,9,DDD_2013B,True
629119,1,Damanhur,2,0,Fail,Networking & Cybersecurity,19,FFF_2014B,True
608735,0,Alexandria,1,0,Pass,Web Development Basics,43,CCC_2014B,False
656800,1,Asyut,1,0,Withdrawn,Networking & Cybersecurity,11,FFF_2014J,True
599429,1,Minya,1,0,Fail,Artificial Intelligence Fundamentals,12,EEE_2014J,True
679798,1,Beni Suef,2,0,Pass,Data Analysis Fundamentals,24,BBB_2014J,False
2446599,0,Port Said,1,0,Pass,Data Analysis Fundamentals,36,BBB_2014B,False
653412,1,Asyut,2,0,Fail,Software Engineering Principles,20,DDD_2014J,True
628390,0,Damanhur,1,0,Pass,Software Engineering Principles,56,DDD_2014J,False
2664036,0,Mansoura,1,0,Fail,Data Analysis Fundamentals,28,BBB_2013J,True
558492,0,Port Said,1,0,Fail,Artificial Intelligence Fundamentals,15,EEE_2014B,True
112010,1,Alexandria,1,2,Withdrawn,Networking & Cybersecurity,5,FFF_2013B,True
699488,0,Fayyum,2,0,Distinction,Data Analysis Fundamentals,33,BBB_2014J,False
322184,0,Aswan,1,0,Withdrawn,Data Analysis Fundamentals,18,BBB_2014J,True
693635,1,Hurghada,1,0,Fail,Data Analysis Fundamentals,26,BBB_2014J,True
598865,0,Beni Suef,1,0,Pass,Data Analysis Fundamentals,31,BBB_2013J,False
579409,0,Damanhur,1,0,Pass,Data Analysis Fundamentals,35,BBB_2014J,False
584942,0,Giza,1,0,Pass,Database Management & SQL,27,GGG_2013J,False
536147,1,Mansoura,1,0,Fail,Networking & Cybersecurity,25,FFF_2013B,True
649963,1,Zagazig,1,0,Withdrawn,Software Engineering Principles,29,DDD_2014J,True
365288,0,Tanta,1,0,Fail,Data Analysis Fundamentals,11,BBB_2013J,True
694579,1,Fayyum,1,0,Pass,Web Development Basics,41,CCC_2014J,False
1781834,1,Port Said,2,0,Pass,Web Development Basics,37,CCC_2014B,False
379336,0,Port Said,1,0,Pass,Software Engineering Principles,44,DDD_2014J,False
125535,0,Asyut,2,2,Pass,Data Analysis Fundamentals,35,BBB_2014J,False
2245011,0,Giza,2,1,Withdrawn,Networking & Cybersecurity,7,FFF_2013B,True
424220,1,Damietta,1,0,Pass,Data Analysis Fundamentals,25,BBB_2014J,False
272103,1,Beni Suef,2,0,Fail,Artificial Intelligence Fundamentals,18,EEE_2014B,True
2667605,1,Alexandria,1,2,Withdrawn,Software Engineering Principles,29,DDD_2013B,True
633618,1,Minya,1,0,Withdrawn,Software Engineering Principles,20,DDD_2014B,True
575999,0,Fayyum,2,1,Fail,Software Engineering Principles,25,DDD_2014J,True
683841,0,El Mahalla El Kubra,1,0,Fail,Database Management & SQL,11,GGG_2014J,True
505595,0,Giza,1,3,Withdrawn,Data Analysis Fundamentals,18,BBB_2014J,True
613676,1,Fayyum,1,0,Withdrawn,Networking & Cybersecurity,14,FFF_2014B,True
592882,0,Damanhur,1,0,Pass,Database Management & SQL,29,GGG_2013J,False
686182,0,Zagazig,1,0,Pass,Data Analysis Fundamentals,25,BBB_2014J,False
623406,0,Port Said,2,0,Pass,Data Analysis Fundamentals,25,BBB_2014B,False
592810,1,Port Said,2,0,Fail,Networking & Cybersecurity,9,FFF_2013J,True
611464,0,Damietta,1,0,Pass,Software Engineering Principles,51,DDD_2013J,False
576383,0,Minya,1,0,Distinction,Software Engineering Principles,58,DDD_2013J,False
653661,1,Luxor,1,0,Fail,Artificial Intelligence Fundamentals,22,EEE_2014J,True
576416,0,Damietta,1,0,Withdrawn,Database Management & SQL,17,GGG_2014B,True
484436,1,Fayyum,1,1,Pass,Software Engineering Principles,48,DDD_2013J,False
560670,0,Beni Suef,1,0,Withdrawn,Networking & Cybersecurity,12,FFF_2013J,True
439182,0,Luxor,1,0,Pass,Data Analysis Fundamentals,34,BBB_2013J,False
681341,1,Minya,1,0,Fail,Networking & Cybersecurity,10,FFF_2014J,True
494622,1,Hurghada,1,0,Pass,Networking & Cybersecurity,27,FFF_2013B,False
683427,1,Damanhur,1,0,Withdrawn,Networking & Cybersecurity,11,FFF_2014J,True
607812,0,Mansoura,2,0,Pass,Web Development Basics,37,CCC_2014J,False
587283,0,Mansoura,1,0,Fail,Database Management & SQL,15,GGG_2013J,True
613856,0,Giza,1,0,Pass,Data Analysis Fundamentals,31,BBB_2014B,False
677772,0,El Mahalla El Kubra,1,0,Withdrawn,Artificial Intelligence Fundamentals,23,EEE_2014J,True
404135,0,Zagazig,2,0,Pass,Networking & Cybersecurity,28,FFF_2013B,False
323659,0,Asyut,1,0,Withdrawn,Software Engineering Principles,25,DDD_2014B,True
678267,1,Beni Suef,1,0,Pass,Artificial Intelligence Fundamentals,38,EEE_2014J,False
594762,0,Giza,1,0,Pass,Data Analysis Fundamentals,35,BBB_2013J,False
152917,1,Shubra El Kheima,2,0,Distinction,Networking & Cybersecurity,30,FFF_2014J,False
2243551,0,Zagazig,1,1,Fail,Data Analysis Fundamentals,26,BBB_2013B,True
467506,1,Zagazig,2,0,Pass,Networking & Cybersecurity,27,FFF_2013B,False
493793,1,Ismailia,1,1,Withdrawn,Software Engineering Principles,19,DDD_2014B,True
614562,1,Ismailia,1,0,Withdrawn,Data Analysis Fundamentals,12,BBB_2014B,True
631104,1,Luxor,2,0,Pass,Networking & Cybersecurity,27,FFF_2014B,False
628245,1,Asyut,2,0,Fail,Database Management & SQL,11,GGG_2014B,True
238255,0,Ismailia,1,0,Withdrawn,Web Development Basics,5,CCC_2014J,True
653840,0,Hurghada,1,0,Pass,Data Analysis Fundamentals,24,BBB_2014J,False
567048,0,Cairo,2,0,Pass,Data Analysis Fundamentals,36,BBB_2014B,False
2621734,1,Tanta,1,0,Withdrawn,Web Development Basics,8,CCC_2014B,True
532779,0,Suez,2,0,Pass,Data Analysis Fundamentals,27,BBB_2014J,False
342957,1,Ismailia,1,0,Pass,Artificial Intelligence Fundamentals,43,EEE_2014B,False
550246,1,Hurghada,2,2,Fail,Networking & Cybersecurity,13,FFF_2014B,True
417986,0,Aswan,1,0,Pass,Data Analysis Fundamentals,31,BBB_2014J,False
625033,0,Hurghada,2,0,Distinction,Database Management & SQL,28,GGG_2014B,False
595287,0,Port Said,2,0,Withdrawn,Data Analysis Fundamentals,18,BBB_2013J,True
634869,1,Aswan,1,0,Pass,Artificial Intelligence Fundamentals,45,EEE_2014B,False
498892,1,Alexandria,2,0,Fail,Data Analysis Fundamentals,25,BBB_2013J,True
558509,1,Mansoura,1,0,Pass,Artificial Intelligence Fundamentals,38,EEE_2014J,False
689290,0,Luxor,2,0,Withdrawn,Networking & Cybersecurity,13,FFF_2014J,True
34694,1,Ismailia,2,1,Withdrawn,Data Analysis Fundamentals,4,BBB_2013B,True
633397,1,Port Said,1,0,Fail,Networking & Cybersecurity,7,FFF_2014B,True
494389,0,Giza,1,0,Fail,Web Development Basics,11,CCC_2014B,True
632773,1,Shubra El Kheima,1,0,Withdrawn,Networking & Cybersecurity,10,FFF_2014B,True
583138,1,Alexandria,2,0,Withdrawn,Networking & Cybersecurity,8,FFF_2014B,True
675924,0,Mansoura,1,0,Distinction,Database Management & SQL,33,GGG_2014J,False
606233,1,Hurghada,1,0,Pass,Database Management & SQL,26,GGG_2013J,False
334981,0,Port Said,2,6,Distinction,Data Analysis Fundamentals,30,BBB_2014B,False
596860,1,Tanta,2,0,Withdrawn,Web Development Basics,20,CCC_2014J,True
657077,1,Cairo,1,0,Pass,Software Engineering Principles,48,DDD_2014J,False
146125,1,Asyut,1,0,Withdrawn,Web Development Basics,20,CCC_2014B,True
680322,1,Shubra El Kheima,1,0,Pass,Networking & Cybersecurity,25,FFF_2014J,False
595723,1,Tanta,1,0,Fail,Software Engineering Principles,38,DDD_2013J,True
599464,1,Aswan,1,0,Withdrawn,Networking & Cybersecurity,11,FFF_2013J,True
498225,1,Damietta,2,1,Withdrawn,Web Development Basics,7,CCC_2014J,True
271467,0,Cairo,2,0,Fail,Data Analysis Fundamentals,12,BBB_2014B,True
254612,1,Asyut,1,3,Fail,Data Analysis Fundamentals,20,BBB_2014J,True
586022,1,Luxor,1,0,Fail,Software Engineering Principles,39,DDD_2013J,True
1453691,0,Minya,2,0,Withdrawn,Data Analysis Fundamentals,9,BBB_2014B,True
594727,0,Luxor,1,0,Withdrawn,Database Management & SQL,6,GGG_2013J,True
588974,1,Luxor,2,0,Withdrawn,Artificial Intelligence Fundamentals,21,EEE_2013J,True
596332,1,Minya,1,0,Pass,Web Development Basics,48,CCC_2014J,False
572304,1,Damanhur,1,0,Fail,Networking & Cybersecurity,15,FFF_2013J,True
683487,0,El Mahalla El Kubra,1,0,Withdrawn,Software Engineering Principles,16,DDD_2014J,True
613416,1,Minya,1,0,Pass,Data Analysis Fundamentals,27,BBB_2013J,False
690825,0,Damietta,1,0,Withdrawn,Data Analysis Fundamentals,12,BBB_2014J,True
694510,1,Hurghada,1,0,Fail,Web Development Basics,21,CCC_2014J,True
613461,1,Port Said,1,0,Pass,Networking & Cybersecurity,34,FFF_2014B,False
244961,0,Cairo,1,0,Pass,Networking & Cybersecurity,28,FFF_2014B,False
544021,1,Fayyum,1,1,Withdrawn,Networking & Cybersecurity,9,FFF_2013J,True
602973,0,Beni Suef,1,0,Pass,Web Development Basics,46,CCC_2014J,False
507113,0,Damanhur,1,0,Pass,Software Engineering Principles,58,DDD_2013J,False
626422,0,Alexandria,1,0,Withdrawn,Networking & Cybersecurity,14,FFF_2014B,True
327224,0,El Mahalla El Kubra,2,3,Fail,Data Analysis Fundamentals,17,BBB_2014J,True
533839,0,Suez,1,0,Pass,Data Analysis Fundamentals,34,BBB_2013B,False
647841,1,Alexandria,1,0,Pass,Networking & Cybersecurity,29,FFF_2014J,False
548791,0,Tanta,2,0,Pass,Data Analysis Fundamentals,31,BBB_2013B,False
2449399,0,Luxor,2,0,Pass,Data Analysis Fundamentals,27,BBB_2014J,False
241649,1,Hurghada,2,0,Pass,Introduction to Computing,34,AAA_2013J,False
678057,0,El Mahalla El Kubra,1,0,Withdrawn,Data Analysis Fundamentals,6,BBB_2014J,True
134212,1,Alexandria,1,0,Pass,Artificial Intelligence Fundamentals,46,EEE_2014J,False
405961,1,Aswan,1,0,Withdrawn,Introduction to Computing,8,AAA_2013J,True
568047,0,Cairo,2,0,Fail,Web Development Basics,39,CCC_2014B,True
680612,1,Giza,1,0,Withdrawn,Software Engineering Principles,17,DDD_2014J,True
609558,1,Fayyum,1,0,Fail,Networking & Cybersecurity,19,FFF_2013J,True
613720,0,El Mahalla El Kubra,1,0,Distinction,Database Management & SQL,33,GGG_2014B,False
327997,1,Ismailia,1,1,Withdrawn,Software Engineering Principles,6,DDD_2013B,True
633603,0,Shubra El Kheima,2,0,Fail,Data Analysis Fundamentals,15,BBB_2014B,True
579723,1,Cairo,2,0,Pass,Artificial Intelligence Fundamentals,32,EEE_2013J,False
596646,1,Tanta,1,0,Pass,Networking & Cybersecurity,30,FFF_2013J,False
2523736,1,Fayyum,3,0,Pass,Introduction to Computing,33,AAA_2013J,False
592731,1,Mansoura,2,0,Withdrawn,Web Development Basics,22,CCC_2014J,True
633608,0,Fayyum,1,0,Distinction,Database Management & SQL,29,GGG_2014B,False
689727,0,Damanhur,1,0,Pass,Data Analysis Fundamentals,26,BBB_2014J,False
170519,0,Shubra El Kheima,1,1,Withdrawn,Data Analysis Fundamentals,8,BBB_2014B,True
605908,1,Asyut,1,0,Withdrawn,Artificial Intelligence Fundamentals,22,EEE_2013J,True
606179,0,Damietta,1,0,Distinction,Data Analysis Fundamentals,34,BBB_2013J,False
680410,1,Hurghada,1,0,Withdrawn,Networking & Cybersecurity,8,FFF_2014J,True
497226,1,Minya,1,0,Fail,Networking & Cybersecurity,16,FFF_2013B,True
569633,0,Giza,1,0,Pass,Software Engineering Principles,40,DDD_2014J,False
615047,0,Suez,1,0,Withdrawn,Data Analysis Fundamentals,18,BBB_2014B,True
441888,1,Luxor,1,0,Pass,Introduction to Computing,37,AAA_2013J,False
261615,1,Damanhur,1,0,Pass,Web Development Basics,41,CCC_2014B,False
417785,0,Aswan,2,1,Fail,Data Analysis Fundamentals,19,BBB_2013J,True
537622,0,Minya,1,0,Withdrawn,Web Development Basics,5,CCC_2014B,True
583833,1,Cairo,1,0,Withdrawn,Artificial Intelligence Fundamentals,23,EEE_2013J,True
233389,0,Alexandria,1,1,Fail,Software Engineering Principles,17,DDD_2013B,True
105527,0,Mansoura,2,0,Pass,Data Analysis Fundamentals,33,BBB_2013J,False
594374,1,Damanhur,1,0,Fail,Networking & Cybersecurity,11,FFF_2014B,True
647215,0,Tanta,1,0,Pass,Software Engineering Principles,54,DDD_2014J,False
357942,0,Asyut,1,0,Withdrawn,Web Development Basics,21,CCC_2014B,True
529349,0,Damietta,1,1,Distinction,Networking & Cybersecurity,30,FFF_2013B,False
592854,0,Fayyum,1,0,Pass,Data Analysis Fundamentals,32,BBB_2013J,False
675253,0,Suez,1,0,Withdrawn,Software Engineering Principles,27,DDD_2014J,True
86291,0,Cairo,2,0,Withdrawn,Data Analysis Fundamentals,3,BBB_2013B,True
2422258,1,Ismailia,1,0,Withdrawn,Web Development Basics,10,CCC_2014J,True
634500,1,Ismailia,2,0,Pass,Web Development Basics,40,CCC_2014B,False
627500,1,Ismailia,1,1,Fail,Artificial Intelligence Fundamentals,35,EEE_2014J,True
559157,1,Tanta,1,0,Withdrawn,Web Development Basics,12,CCC_2014B,True
680687,1,Mansoura,1,0,Distinction,Web Development Basics,49,CCC_2014J,False
549684,1,Damanhur,2,0,Pass,Software Engineering Principles,53,DDD_2013B,False
606319,0,El Mahalla El Kubra,1,0,Pass,Software Engineering Principles,43,DDD_2013J,False
2662178,0,Alexandria,2,2,Pass,Software Engineering Principles,44,DDD_2013J,False
698494,0,El Mahalla El Kubra,1,0,Pass,Data Analysis Fundamentals,28,BBB_2014J,False
542010,1,Fayyum,2,0,Withdrawn,Data Analysis Fundamentals,8,BBB_2013B,True
124728,0,Cairo,2,1,Withdrawn,Software Engineering Principles,9,DDD_2014J,True
590340,0,Minya,1,0,Distinction,Software Engineering Principles,39,DDD_2014J,False
617114,0,El Mahalla El Kubra,1,0,Fail,Database Management & SQL,27,GGG_2014B,True
403191,1,Mansoura,2,0,Withdrawn,Data Analysis Fundamentals,18,BBB_2013B,True
445410,1,Port Said,1,0,Pass,Networking & Cybersecurity,26,FFF_2013J,False
376758,1,Asyut,1,0,Withdrawn,Software Engineering Principles,12,DDD_2014J,True
594909,1,Fayyum,1,0,Pass,Networking & Cybersecurity,22,FFF_2014B,False
2598220,0,Port Said,1,0,Fail,Data Analysis Fundamentals,21,BBB_2013B,True
592602,0,Giza,1,0,Withdrawn,Data Analysis Fundamentals,16,BBB_2014B,True
285475,1,Fayyum,1,1,Pass,Software Engineering Principles,42,DDD_2013B,False
577999,0,Damanhur,1,0,Distinction,Networking & Cybersecurity,24,FFF_2013J,False
678382,1,Hurghada,1,0,Withdrawn,Web Development Basics,22,CCC_2014J,True
302363,1,Mansoura,1,0,Withdrawn,Artificial Intelligence Fundamentals,15,EEE_2014J,True
653826,0,Zagazig,2,0,Withdrawn,Data Analysis Fundamentals,2,BBB_2014J,True
648477,1,Mansoura,1,0,Withdrawn,Networking & Cybersecurity,11,FFF_2014J,True
552282,1,Beni Suef,2,0,Fail,Software Engineering Principles,22,DDD_2013J,True
562769,0,Port Said,1,0,Withdrawn,Data Analysis Fundamentals,8,BBB_2014J,True
438063,1,Zagazig,2,2,Fail,Networking & Cybersecurity,21,FFF_2014J,True
563813,1,Tanta,2,0,Withdrawn,Networking & Cybersecurity,14,FFF_2014B,True
2557563,1,Hurghada,1,0,Pass,Web Development Basics,43,CCC_2014J,False
1836241,1,Asyut,2,0,Pass,Networking & Cybersecurity,34,FFF_2014J,False
689650,1,Aswan,1,0,Distinction,Software Engineering Principles,47,DDD_2014J,False
645835,1,Minya,1,0,Withdrawn,Web Development Basics,21,CCC_2014J,True
283978,0,Port Said,2,5,Fail,Data Analysis Fundamentals,17,BBB_2014B,True
606788,0,Luxor,1,0,Distinction,Software Engineering Principles,57,DDD_2013J,False
648652,1,Port Said,1,0,Withdrawn,Artificial Intelligence Fundamentals,22,EEE_2014J,True
505592,0,Beni Suef,2,0,Withdrawn,Data Analysis Fundamentals,3,BBB_2013B,True
601266,1,Minya,1,0,Withdrawn,Networking & Cybersecurity,16,FFF_2014B,True
126713,0,Luxor,1,0,Pass,Data Analysis Fundamentals,35,BBB_2014B,False
648519,0,Port Said,2,0,Withdrawn,Data Analysis Fundamentals,15,BBB_2014J,True
501488,0,Tanta,1,1,Withdrawn,Software Engineering Principles,8,DDD_2013J,True
538903,1,Damanhur,1,0,Pass,Software Engineering Principles,55,DDD_2013J,False
623651,0,Port Said,1,0,Withdrawn,Data Analysis Fundamentals,16,BBB_2014B,True
189428,0,Zagazig,1,0,Pass,Web Development Basics,41,CCC_2014B,False
178258,0,Port Said,2,0,Withdrawn,Software Engineering Principles,28,DDD_2014B,True
676676,1,Beni Suef,1,0,Pass,Artificial Intelligence Fundamentals,32,EEE_2014J,False
650849,0,Suez,1,0,Withdrawn,Web Development Basics,6,CCC_2014J,True
585004,0,Asyut,1,0,Withdrawn,Data Analysis Fundamentals,11,BBB_2013J,True
469553,1,Giza,1,0,Pass,Software Engineering Principles,51,DDD_2013J,False
294961,0,Minya,1,2,Pass,Data Analysis Fundamentals,33,BBB_2013B,False
532744,1,Minya,2,0,Withdrawn,Web Development Basics,3,CCC_2014J,True
553599,1,Shubra El Kheima,1,0,Distinction,Web Development Basics,54,CCC_2014J,False
551802,0,Suez,1,0,Fail,Data Analysis Fundamentals,8,BBB_2013J,True
544890,0,Asyut,1,0,Pass,Data Analysis Fundamentals,26,BBB_2013B,False
544556,1,Port Said,2,0,Fail,Software Engineering Principles,12,DDD_2013B,True
274443,1,Cairo,2,0,Fail,Networking & Cybersecurity,17,FFF_2013J,True
390849,1,Asyut,1,0,Pass,Software Engineering Principles,58,DDD_2014J,False
305307,1,Zagazig,1,0,Withdrawn,Data Analysis Fundamentals,13,BBB_2014B,True
2462281,0,Zagazig,2,0,Withdrawn,Networking & Cybersecurity,14,FFF_2014B,True
610906,0,Tanta,1,0,Pass,Data Analysis Fundamentals,24,BBB_2013J,False
696799,0,Aswan,1,0,Fail,Data Analysis Fundamentals,18,BBB_2014J,True
600037,1,El Mahalla El Kubra,1,0,Withdrawn,Networking & Cybersecurity,8,FFF_2013J,True
529567,1,Port Said,1,0,Distinction,Networking & Cybersecurity,28,FFF_2013B,False
200773,1,Luxor,1,0,Fail,Networking & Cybersecurity,8,FFF_2013B,True
2084066,0,Shubra El Kheima,2,0,Fail,Introduction to Computing,24,AAA_2013J,True
532627,1,Port Said,1,0,Pass,Networking & Cybersecurity,28,FFF_2013B,False
654048,1,Suez,1,0,Withdrawn,Networking & Cybersecurity,13,FFF_2014J,True
504700,1,Cairo,1,2,Withdrawn,Networking & Cybersecurity,9,FFF_2014J,True
576466,1,Hurghada,1,0,Withdrawn,Networking & Cybersecurity,4,FFF_2013J,True
484135,0,Hurghada,1,1,Pass,Data Analysis Fundamentals,33,BBB_2013J,False
677887,1,El Mahalla El Kubra,1,0,Withdrawn,Web Development Basics,7,CCC_2014J,True
536698,1,Hurghada,1,0,Pass,Networking & Cybersecurity,33,FFF_2013B,False
645847,1,Beni Suef,2,0,Withdrawn,Artificial Intelligence Fundamentals,15,EEE_2014J,True
286338,0,Hurghada,2,0,Pass,Data Analysis Fundamentals,26,BBB_2014J,False
2142579,1,Mansoura,1,0,Fail,Software Engineering Principles,43,DDD_2013B,True
1774297,1,Hurghada,2,0,Pass,Software Engineering Principles,49,DDD_2014J,False
304589,1,Mansoura,2,0,Distinction,Networking & Cybersecurity,23,FFF_2013J,False
571962,1,Mansoura,2,0,Fail,Web Development Basics,29,CCC_2014J,True
676884,1,Cairo,1,0,Withdrawn,Web Development Basics,9,CCC_2014J,True
676898,0,Ismailia,1,0,Pass,Data Analysis Fundamentals,35,BBB_2014J,False
653759,0,Giza,1,0,Withdrawn,Software Engineering Principles,25,DDD_2014J,True
554894,0,Damietta,1,0,Pass,Data Analysis Fundamentals,37,BBB_2013B,False
191000,1,Port Said,1,1,Fail,Artificial Intelligence Fundamentals,22,EEE_2014J,True
591030,0,Damanhur,1,0,Pass,Data Analysis Fundamentals,30,BBB_2013J,False
626210,0,Hurghada,2,0,Fail,Data Analysis Fundamentals,23,BBB_2014J,True
584077,1,Damietta,1,1,Withdrawn,Software Engineering Principles,6,DDD_2014B,True
649979,1,Ismailia,1,0,Pass,Networking & Cybersecurity,29,FFF_2014J,False
649592,1,Suez,1,0,Distinction,Web Development Basics,46,CCC_2014J,False
545725,0,Fayyum,1,0,Withdrawn,Data Analysis Fundamentals,3,BBB_2013B,True
382979,0,Damietta,2,0,Distinction,Data Analysis Fundamentals,30,BBB_2013J,False
556756,1,Damietta,1,0,Fail,Software Engineering Principles,40,DDD_2013B,True
469732,1,Port Said,1,0,Withdrawn,Web Development Basics,23,CCC_2014B,True
614117,0,Suez,1,0,Pass,Data Analysis Fundamentals,26,BBB_2014B,False
683172,0,Luxor,1,0,Withdrawn,Data Analysis Fundamentals,3,BBB_2014J,True
647346,0,Mansoura,1,0,Distinction,Data Analysis Fundamentals,28,BBB_2014J,False
585156,0,Alexandria,1,0,Fail,Database Management & SQL,27,GGG_2013J,True
533012,1,Zagazig,2,0,Fail,Software Engineering Principles,16,DDD_2014B,True
603490,0,Cairo,1,0,Withdrawn,Software Engineering Principles,22,DDD_2014J,True
654289,1,El Mahalla El Kubra,1,0,Withdrawn,Networking & Cybersecurity,3,FFF_2014J,True
557846,1,Zagazig,1,0,Pass,Software Engineering Principles,52,DDD_2013B,False
1651198,0,Mansoura,2,1,Pass,Software Engineering Principles,46,DDD_2013B,False
641112,0,Luxor,1,0,Pass,Database Management & SQL,37,GGG_2014J,False
644905,1,Luxor,1,0,Withdrawn,Artificial Intelligence Fundamentals,7,EEE_2014J,True
612191,1,Giza,2,0,Fail,Artificial Intelligence Fundamentals,26,EEE_2013J,True
688401,0,Suez,1,0,Pass,Database Management & SQL,29,GGG_2014J,False
559872,1,Aswan,1,1,Pass,Software Engineering Principles,53,DDD_2014B,False
557045,1,Hurghada,1,0,Pass,Software Engineering Principles,57,DDD_2013B,False
633511,1,Damietta,1,0,Pass,Artificial Intelligence Fundamentals,33,EEE_2014B,False
416008,1,Asyut,1,1,Pass,Software Engineering Principles,57,DDD_2014B,False
681384,0,Aswan,2,0,Fail,Data Analysis Fundamentals,20,BBB_2014J,True
629623,1,Mansoura,2,0,Withdrawn,Web Development Basics,5,CCC_2014B,True
355369,0,Zagazig,2,1,Withdrawn,Data Analysis Fundamentals,9,BBB_2013B,True
524369,0,Fayyum,1,0,Pass,Software Engineering Principles,42,DDD_2013B,False
552824,1,Alexandria,1,0,Fail,Software Engineering Principles,35,DDD_2013B,True
2414945,1,Hurghada,1,0,Fail,Data Analysis Fundamentals,23,BBB_2014J,True
333993,1,Fayyum,1,0,Pass,Networking & Cybersecurity,24,FFF_2014J,False
683273,1,Asyut,1,0,Fail,Networking & Cybersecurity,16,FFF_2014J,True
412407,1,Fayyum,1,1,Pass,Data Analysis Fundamentals,35,BBB_2013B,False
1334225,0,Hurghada,3,0,Distinction,Artificial Intelligence Fundamentals,46,EEE_2014J,False
569157,0,Beni Suef,2,0,Withdrawn,Data Analysis Fundamentals,10,BBB_2014J,True
596231,1,Hurghada,1,0,Withdrawn,Networking & Cybersecurity,16,FFF_2013J,True
612183,1,Minya,2,0,Distinction,Artificial Intelligence Fundamentals,40,EEE_2013J,False
2518880,1,Damanhur,2,0,Fail,Artificial Intelligence Fundamentals,20,EEE_2013J,True
484242,1,Alexandria,1,0,Withdrawn,Networking & Cybersecurity,15,FFF_2013B,True
611520,1,Damanhur,1,0,Withdrawn,Web Development Basics,14,CCC_2014J,True
683576,1,Shubra El Kheima,2,0,Withdrawn,Networking & Cybersecurity,9,FFF_2014J,True
439109,0,Aswan,1,1,Fail,Data Analysis Fundamentals,17,BBB_2014B,True
