code_module,code_presentation,id_student,id_site,activity_date,clicks
DDD,2014J,593099,813701,13/8/2023,1
DDD,2014J,593099,967273,14/7/2023,1
DDD,2014J,593099,814040,15/7/2023,1
DDD,2014J,593099,813708,28/5/2023,1
DDD,2014J,593099,814188,29/8/2023,1
DDD,2014J,593099,813702,3/3/2023,1
DDD,2014J,593099,952507,8/6/2023,1
DDD,2013J,593103,673519,1/2/2023,1
CCC,2014B,593103,730016,1/2/2023,3
CCC,2014B,593103,729671,1/2/2023,17
CCC,2014B,593103,730011,1/2/2023,1
DDD,2013J,593103,673537,11/6/2023,3
DDD,2013J,593103,674220,15/2/2023,2
DDD,2013J,593103,673542,15/3/2023,2
DDD,2013J,593103,674163,15/3/2023,1
CCC,2014B,593103,729844,2/3/2023,1
CCC,2014B,593103,729671,2/3/2023,7
CCC,2014B,593103,729671,2/6/2023,1
DDD,2013J,593103,673543,21/3/2023,1
DDD,2013J,593103,673519,23/6/2023,2
DDD,2013J,593103,673731,26/7/2023,6
CCC,2014B,593103,729683,30/6/2023,1
DDD,2013J,593103,673969,4/6/2023,1
DDD,2013J,593103,674129,7/2/2023,1
FFF,2013J,593104,716216,11/2/2023,2
GGG,2014B,593121,798633,26/7/2023,6
CCC,2014B,593123,729671,18/2/2023,9
CCC,2014B,593123,730035,22/3/2023,1
EEE,2014B,593123,790732,6/3/2023,1
FFF,2013J,593139,716216,1/2/2023,2
FFF,2013J,593139,716662,1/2/2023,1
FFF,2013J,593139,716652,10/2/2023,1
FFF,2013J,593139,716640,10/2/2023,3
FFF,2013J,593139,716678,11/3/2023,3
FFF,2013J,593139,716692,11/6/2023,1
FFF,2013J,593139,716716,12/2/2023,1
FFF,2013J,593139,716217,12/3/2023,2
FFF,2013J,593139,716219,17/4/2023,1
FFF,2013J,593139,716322,3/3/2023,18
FFF,2013J,593139,716238,5/3/2023,4
FFF,2014B,593206,779075,11/3/2023,2
FFF,2013J,593206,716678,15/3/2023,1
FFF,2014B,593206,779709,5/2/2023,1
BBB,2013J,593385,703896,11/6/2023,1
BBB,2013J,593385,704224,12/2/2023,1
BBB,2013J,593385,703721,14/5/2023,4
BBB,2013J,593385,704069,27/9/2023,1
BBB,2013J,593385,703721,30/4/2023,8
BBB,2013J,593385,703940,9/8/2023,2
BBB,2013J,593421,703721,16/2/2023,2
BBB,2013J,593421,703741,5/5/2023,14
BBB,2013J,593421,703737,5/5/2023,7
BBB,2013J,593443,703742,17/2/2023,1
BBB,2013J,593443,704215,4/2/2023,1
BBB,2013J,593443,704071,4/2/2023,1
FFF,2013J,593492,716238,17/5/2023,1
FFF,2013J,593492,716238,6/2/2023,1
BBB,2013J,593513,703894,17/3/2023,1
BBB,2013J,593513,704224,3/2/2023,3
GGG,2013J,593546,661608,12/7/2023,3
GGG,2013J,593546,661610,13/9/2023,1
GGG,2013J,593546,661612,14/9/2023,6
GGG,2013J,593546,661612,14/9/2023,1
GGG,2013J,593546,661575,3/2/2023,2
GGG,2013J,593546,661603,31/5/2023,2
GGG,2013J,593546,661808,5/6/2023,1
FFF,2014J,593563,882618,11/4/2023,2
FFF,2014J,593563,882537,11/4/2023,6
FFF,2014J,593563,883088,13/9/2023,1
FFF,2014J,593563,883076,13/9/2023,2
FFF,2014J,593563,882626,14/2/2023,6
FFF,2014J,593563,882545,15/3/2023,1
FFF,2014J,593563,937371,16/6/2023,12
FFF,2014J,593563,882674,24/2/2023,25
FFF,2014J,593563,883079,24/6/2023,3
FFF,2014J,593563,882573,27/4/2023,1
FFF,2014J,593563,882537,3/5/2023,5
FFF,2014J,593563,882537,4/6/2023,7
FFF,2014J,593563,883073,9/8/2023,2
BBB,2014J,593583,913494,1/2/2023,1
BBB,2014J,593583,913740,27/5/2023,1
FFF,2013J,593585,716433,15/7/2023,1
FFF,2013J,593585,716640,19/2/2023,1
FFF,2013J,593585,716643,3/9/2023,1
FFF,2013J,593585,716216,30/6/2023,2
BBB,2013J,593695,703721,10/6/2023,1
BBB,2013J,593695,703721,27/8/2023,2
BBB,2013J,593695,703940,6/5/2023,1
BBB,2013J,593695,703741,9/2/2023,2
BBB,2013J,593707,704224,18/2/2023,13
BBB,2013J,593715,703981,10/8/2023,1
BBB,2013J,593715,703741,13/2/2023,1
FFF,2014J,593722,882638,11/5/2023,9
FFF,2014J,593722,882670,14/4/2023,12
FFF,2014J,593722,883085,14/6/2023,3
FFF,2014J,593722,883092,15/4/2023,1
FFF,2014J,593722,882722,16/3/2023,1
FFF,2014J,593722,882601,17/7/2023,1
FFF,2014J,593722,882721,18/8/2023,1
FFF,2014J,593722,882711,18/8/2023,1
FFF,2014J,593722,882721,18/8/2023,1
FFF,2014J,593722,882711,18/8/2023,2
FFF,2014J,593722,882679,2/10/2023,2
FFF,2014J,593722,882952,20/2/2023,1
FFF,2014J,593722,882580,21/3/2023,1
FFF,2014J,593722,883092,24/3/2023,7
FFF,2014J,593722,883037,25/2/2023,1
FFF,2014J,593722,883092,30/5/2023,1
FFF,2014J,593722,882537,4/5/2023,2
EEE,2014B,593733,790827,1/7/2023,14
EEE,2014B,593733,790829,12/8/2023,8
EEE,2014B,593733,790732,13/7/2023,2
EEE,2014B,593733,790732,15/2/2023,2
EEE,2014B,593733,790812,17/5/2023,1
EEE,2014B,593733,790808,20/2/2023,5
EEE,2014B,593733,790863,20/6/2023,4
EEE,2014B,593733,790934,22/2/2023,1
EEE,2014B,593733,790923,27/6/2023,1
EEE,2014B,593733,790843,30/7/2023,5
EEE,2014B,593733,790839,6/4/2023,1
EEE,2014B,593733,790856,9/5/2023,7
GGG,2013J,593734,661808,14/4/2023,1
GGG,2013J,593734,661575,20/3/2023,1
GGG,2013J,593734,661597,22/4/2023,6
EEE,2013J,593787,551078,5/8/2023,1
EEE,2013J,593787,551162,6/3/2023,1
EEE,2013J,593787,551010,8/5/2023,2
CCC,2014B,593787,730135,9/3/2023,1
GGG,2013J,593793,661575,24/3/2023,1
GGG,2013J,593793,661588,30/4/2023,1
GGG,2013J,593819,661609,2/6/2023,1
GGG,2013J,593819,661575,6/6/2023,16
FFF,2013J,593823,716222,1/2/2023,7
FFF,2013J,593823,716325,1/2/2023,1
FFF,2013J,593823,716321,1/3/2023,1
CCC,2014B,593823,729682,1/4/2023,1
CCC,2014B,593823,729671,10/6/2023,6
FFF,2013J,593823,716222,11/2/2023,1
FFF,2013J,593823,716222,11/5/2023,2
CCC,2014B,593823,729678,11/6/2023,1
FFF,2013J,593823,716306,11/9/2023,8
CCC,2014B,593823,730110,11/9/2023,1
FFF,2013J,593823,716219,14/5/2023,3
CCC,2014B,593823,729678,15/4/2023,4
CCC,2014B,593823,729790,15/8/2023,2
FFF,2013J,593823,716216,16/2/2023,11
FFF,2013J,593823,716219,17/5/2023,2
FFF,2013J,593823,716219,18/2/2023,1
FFF,2013J,593823,716216,18/3/2023,4
CCC,2014B,593823,729678,19/3/2023,1
FFF,2013J,593823,716222,19/5/2023,1
FFF,2013J,593823,716238,20/3/2023,7
CCC,2014B,593823,729783,21/6/2023,1
FFF,2013J,593823,716673,22/8/2023,1
CCC,2014B,593823,729683,23/2/2023,1
CCC,2014B,593823,729683,23/7/2023,1
FFF,2013J,593823,716645,24/5/2023,1
FFF,2013J,593823,716219,24/5/2023,1
FFF,2013J,593823,716219,25/6/2023,3
CCC,2014B,593823,729678,26/6/2023,1
CCC,2014B,593823,729678,26/6/2023,2
FFF,2013J,593823,716432,28/4/2023,1
CCC,2014B,593823,729678,29/4/2023,2
FFF,2013J,593823,716216,3/3/2023,8
CCC,2014B,593823,729807,3/5/2023,2
FFF,2013J,593823,716219,3/5/2023,1
FFF,2013J,593823,716325,3/6/2023,1
CCC,2014B,593823,729678,31/3/2023,2
CCC,2014B,593823,730068,4/2/2023,1
FFF,2013J,593823,716238,4/6/2023,2
FFF,2013J,593823,716219,6/8/2023,4
FFF,2013J,593823,716219,7/10/2023,2
CCC,2014B,593823,729671,7/2/2023,1
CCC,2014B,593823,730035,7/5/2023,3
FFF,2013J,593823,716241,7/6/2023,18
CCC,2014B,593823,729671,7/8/2023,2
FFF,2013J,593823,716216,8/3/2023,3
FFF,2013J,593823,716252,9/3/2023,5
FFF,2013J,593823,716254,9/7/2023,5
FFF,2013J,593823,716258,9/9/2023,7
GGG,2013J,593842,661608,15/6/2023,6
EEE,2014J,593896,832565,1/2/2023,3
EEE,2014J,593896,832566,21/3/2023,7
EEE,2014J,593896,832656,6/3/2023,2
EEE,2014J,593896,832565,6/4/2023,6
BBB,2013J,593900,703943,1/2/2023,1
BBB,2013J,593900,703737,15/3/2023,6
BBB,2013J,593900,703721,5/2/2023,4
DDD,2013J,593903,673537,13/3/2023,3
DDD,2013J,593903,673729,16/6/2023,2
DDD,2013J,593903,673746,20/3/2023,2
DDD,2014J,593903,813701,21/7/2023,2
DDD,2013J,593903,673519,22/2/2023,1
DDD,2013J,593903,674107,22/9/2023,1
DDD,2014J,593903,813701,22/9/2023,3
DDD,2013J,593903,674285,23/3/2023,1
DDD,2013J,593903,673746,24/2/2023,2
DDD,2013J,593903,673727,6/4/2023,3
DDD,2014J,593903,813708,8/5/2023,1
FFF,2013J,593904,716238,19/2/2023,3
FFF,2013J,593904,716643,23/9/2023,3
FFF,2013J,593904,716343,6/4/2023,1
FFF,2013J,593904,716431,7/9/2023,1
GGG,2013J,593954,661572,1/2/2023,7
CCC,2014B,593972,730007,12/8/2023,1
CCC,2014B,593972,729671,17/6/2023,1
CCC,2014B,593972,730006,23/6/2023,1
DDD,2014J,593976,814123,13/3/2023,1
DDD,2014J,593976,813701,2/9/2023,1
DDD,2014J,593976,813708,24/6/2023,1
DDD,2014J,593976,813931,3/3/2023,2
DDD,2014J,593976,813701,7/5/2023,2
CCC,2014B,593995,729671,11/5/2023,3
CCC,2014B,593995,729683,12/5/2023,1
CCC,2014B,593995,729779,2/4/2023,4
CCC,2014B,593995,729782,22/8/2023,1
CCC,2014B,593995,729671,4/2/2023,14
DDD,2014J,594033,813701,1/2/2023,2
DDD,2014J,594033,813701,11/3/2023,2
DDD,2014J,594033,813710,11/3/2023,2
DDD,2014J,594033,936982,11/8/2023,1
DDD,2014J,594033,814028,18/2/2023,2
DDD,2014J,594033,813708,22/5/2023,1
DDD,2014J,594033,813701,26/6/2023,2
DDD,2014J,594033,813710,3/3/2023,1
DDD,2014J,594033,813701,3/7/2023,4
DDD,2014J,594033,813710,4/3/2023,6
FFF,2013J,594044,716636,1/4/2023,1
CCC,2014B,594044,729678,1/9/2023,2
FFF,2013J,594044,716238,10/9/2023,1
FFF,2013J,594044,716219,12/2/2023,6
FFF,2013J,594044,716666,12/2/2023,1
FFF,2013J,594044,716378,13/3/2023,2
CCC,2014B,594044,729792,14/4/2023,1
FFF,2013J,594044,716219,15/2/2023,1
FFF,2013J,594044,716431,18/2/2023,1
FFF,2013J,594044,716678,2/2/2023,2
FFF,2013J,594044,716762,21/4/2023,1
FFF,2013J,594044,716245,22/7/2023,1
CCC,2014B,594044,729678,25/2/2023,1
FFF,2013J,594044,716216,26/2/2023,2
CCC,2014B,594044,729682,26/3/2023,1
CCC,2014B,594044,729671,28/2/2023,6
FFF,2013J,594044,716649,28/2/2023,1
FFF,2013J,594044,716640,3/2/2023,1
FFF,2013J,594044,716219,6/2/2023,4
CCC,2014B,594044,729676,6/5/2023,1
DDD,2014J,594048,813937,17/2/2023,5
DDD,2014J,594048,814035,23/9/2023,2
DDD,2014J,594048,814210,23/9/2023,1
DDD,2014J,594048,814210,24/5/2023,1
DDD,2014J,594048,936981,28/7/2023,4
CCC,2014B,594052,729671,1/2/2023,2
DDD,2013J,594052,673745,11/6/2023,11
CCC,2014B,594052,729671,19/2/2023,1
DDD,2013J,594081,674099,10/2/2023,1
DDD,2013J,594081,674325,24/3/2023,1
BBB,2014J,594083,913530,20/2/2023,6
BBB,2014J,594083,913602,20/2/2023,1
BBB,2014J,594083,913473,20/5/2023,5
BBB,2014J,594083,913485,22/5/2023,1
BBB,2014J,594083,987931,30/6/2023,1
BBB,2014J,594083,926333,7/3/2023,1
EEE,2013J,594111,551079,1/2/2023,1
EEE,2013J,594111,551010,19/4/2023,1
EEE,2013J,594111,551010,6/2/2023,14
EEE,2013J,594111,551010,7/7/2023,3
FFF,2013J,594119,716653,10/5/2023,4
FFF,2013J,594119,716219,10/8/2023,1
FFF,2013J,594119,716660,11/3/2023,1
FFF,2013J,594119,716324,14/5/2023,10
FFF,2013J,594119,716216,16/4/2023,1
FFF,2013J,594119,716216,19/3/2023,14
FFF,2013J,594119,716643,2/8/2023,1
FFF,2013J,594119,716640,21/5/2023,1
FFF,2013J,594119,716257,21/7/2023,27
FFF,2013J,594119,716216,21/9/2023,2
FFF,2013J,594119,716252,23/5/2023,2
FFF,2013J,594119,716217,24/2/2023,1
FFF,2013J,594119,716217,28/4/2023,1
FFF,2013J,594119,716216,3/3/2023,7
FFF,2013J,594119,716219,3/3/2023,1
FFF,2013J,594119,716433,30/6/2023,1
FFF,2013J,594119,716222,4/3/2023,3
FFF,2013J,594119,716216,4/7/2023,1
FFF,2013J,594119,716825,6/5/2023,1
FFF,2013J,594119,716678,7/6/2023,3
FFF,2013J,594119,716322,9/5/2023,1
FFF,2013J,594119,716216,9/6/2023,1
FFF,2014J,594122,882596,11/6/2023,16
FFF,2014J,594122,883037,12/3/2023,3
FFF,2014J,594122,882622,15/9/2023,2
FFF,2014J,594122,882679,15/9/2023,20
FFF,2014J,594122,882638,20/3/2023,2
FFF,2014J,594122,883037,26/5/2023,1
FFF,2014J,594122,882545,8/2/2023,2
FFF,2014J,594122,883037,9/2/2023,1
CCC,2014B,594157,730006,1/2/2023,1
EEE,2013J,594157,551072,11/6/2023,1
CCC,2014B,594157,730068,12/5/2023,1
CCC,2014B,594157,730059,15/2/2023,1
CCC,2014B,594157,730114,18/6/2023,1
EEE,2013J,594157,551079,19/6/2023,1
CCC,2014B,594157,730068,20/2/2023,1
EEE,2013J,594157,551162,21/2/2023,1
CCC,2014B,594157,729671,23/2/2023,3
EEE,2013J,594157,551024,23/3/2023,12
CCC,2014B,594157,729781,26/8/2023,1
CCC,2014B,594157,730099,27/7/2023,1
CCC,2014B,594157,730007,27/7/2023,1
CCC,2014B,594157,729678,3/2/2023,5
CCC,2014B,594157,729789,3/2/2023,1
EEE,2013J,594157,551037,30/7/2023,1
CCC,2014B,594157,729676,5/2/2023,1
CCC,2014B,594157,729789,5/6/2023,1
EEE,2013J,594157,551162,6/6/2023,1
CCC,2014B,594157,729787,9/2/2023,22
CCC,2014B,594157,730007,9/6/2023,1
FFF,2013J,594162,716222,1/2/2023,8
FFF,2013J,594162,716860,1/2/2023,1
FFF,2013J,594162,716678,11/6/2023,2
FFF,2013J,594162,716254,15/9/2023,3
FFF,2013J,594162,716310,15/9/2023,2
FFF,2013J,594162,716441,27/6/2023,1
FFF,2013J,594162,716715,4/6/2023,1
FFF,2013J,594162,716263,7/5/2023,27
GGG,2014B,594167,798620,13/7/2023,2
CCC,2014B,594199,730059,1/2/2023,1
EEE,2013J,594199,551011,13/3/2023,2
CCC,2014B,594199,729797,2/2/2023,4
EEE,2013J,594199,551012,21/4/2023,1
EEE,2013J,594199,551033,27/5/2023,15
EEE,2013J,594199,551072,28/6/2023,18
CCC,2014B,594199,729671,3/2/2023,4
EEE,2013J,594199,551010,3/2/2023,3
EEE,2013J,594199,551012,3/9/2023,20
EEE,2013J,594199,551010,6/5/2023,7
EEE,2013J,594199,551062,8/9/2023,13
CCC,2014J,594214,909268,10/2/2023,2
CCC,2014J,594214,909013,3/2/2023,2
FFF,2014J,594229,883040,1/2/2023,4
FFF,2014J,594229,882675,1/2/2023,1
FFF,2014J,594229,882919,1/2/2023,1
FFF,2014J,594229,882547,10/7/2023,1
FFF,2014J,594229,882537,10/7/2023,2
FFF,2014J,594229,882537,12/7/2023,4
FFF,2014J,594229,882577,16/2/2023,52
FFF,2014J,594229,882618,21/3/2023,9
FFF,2014J,594229,973777,22/8/2023,14
FFF,2014J,594229,882659,23/3/2023,1
FFF,2014J,594229,883058,5/9/2023,1
FFF,2014J,594229,883064,7/6/2023,1
FFF,2014J,594229,882683,9/8/2023,2
EEE,2013J,594246,551012,1/2/2023,4
EEE,2013J,594246,551039,29/5/2023,1
EEE,2013J,594246,551013,4/4/2023,4
EEE,2013J,594246,551130,8/5/2023,2
FFF,2013J,594250,716317,11/2/2023,1
FFF,2013J,594250,716317,12/2/2023,1
FFF,2013J,594250,716252,12/3/2023,14
FFF,2013J,594250,716440,12/3/2023,14
FFF,2013J,594250,716693,13/4/2023,1
FFF,2013J,594250,716440,14/4/2023,1
FFF,2013J,594250,716303,18/7/2023,1
FFF,2013J,594250,717016,21/7/2023,5
FFF,2013J,594250,716219,26/4/2023,3
FFF,2013J,594250,716678,4/2/2023,2
FFF,2013J,594250,716650,4/6/2023,2
FFF,2013J,594250,716432,5/9/2023,4
FFF,2013J,594250,716441,7/9/2023,1
FFF,2013J,594250,716238,8/4/2023,2
FFF,2013J,594250,716660,9/2/2023,2
BBB,2014J,594282,913535,1/2/2023,1
BBB,2014J,594282,913522,11/4/2023,5
BBB,2014J,594282,913465,21/5/2023,2
BBB,2014J,594282,913516,30/7/2023,7
BBB,2014J,594282,926330,31/5/2023,1
FFF,2013J,594319,716238,12/9/2023,3
FFF,2013J,594319,716678,14/4/2023,1
FFF,2013J,594319,716245,16/6/2023,2
FFF,2013J,594319,716216,18/4/2023,1
FFF,2013J,594319,716894,18/5/2023,1
FFF,2013J,594319,716440,19/2/2023,1
FFF,2013J,594319,716216,2/2/2023,1
CCC,2014J,594319,909071,2/2/2023,10
FFF,2013J,594319,716216,20/2/2023,1
FFF,2013J,594319,716678,20/2/2023,1
FFF,2013J,594319,716238,21/6/2023,21
FFF,2013J,594319,716216,23/3/2023,3
FFF,2013J,594319,716216,26/2/2023,3
FFF,2013J,594319,716238,7/6/2023,4
FFF,2013J,594319,716831,9/2/2023,1
FFF,2013J,594319,716216,9/2/2023,9
CCC,2014J,594319,909013,9/2/2023,14
CCC,2014J,594326,909013,10/2/2023,6
CCC,2014J,594326,909271,11/6/2023,1
FFF,2013J,594326,716344,20/9/2023,3
FFF,2013J,594326,716643,20/9/2023,1
CCC,2014J,594326,909013,23/6/2023,7
CCC,2014J,594326,909321,29/9/2023,3
CCC,2014J,594326,909233,7/7/2023,1
FFF,2013J,594359,716742,1/2/2023,1
FFF,2014B,594374,779671,1/9/2023,3
FFF,2013J,594404,716645,1/4/2023,1
FFF,2013J,594404,716317,12/3/2023,1
FFF,2013J,594404,716440,14/3/2023,1
FFF,2013J,594404,716216,14/3/2023,1
FFF,2013J,594404,716716,17/2/2023,1
FFF,2013J,594404,716238,8/4/2023,1
DDD,2013J,594414,674030,12/5/2023,2
DDD,2013J,594419,673526,13/9/2023,1
DDD,2013J,594419,673520,20/9/2023,3
CCC,2014J,594419,909095,3/4/2023,1
DDD,2013J,594419,674087,30/8/2023,1
FFF,2013J,594505,716977,1/2/2023,2
FFF,2013J,594505,716440,10/2/2023,1
FFF,2013J,594505,716678,15/7/2023,1
FFF,2013J,594505,716301,2/5/2023,28
FFF,2013J,594505,716433,23/9/2023,1
FFF,2013J,594505,716435,24/9/2023,1
FFF,2013J,594615,716346,1/2/2023,1
FFF,2014J,594615,882537,6/3/2023,1
GGG,2013J,594625,661572,20/6/2023,1
GGG,2013J,594625,661599,4/7/2023,13
CCC,2014J,594627,909013,1/2/2023,2
BBB,2013J,594693,703737,21/3/2023,1
BBB,2013J,594693,703737,28/9/2023,3
BBB,2013J,594693,703939,9/8/2023,3
BBB,2013J,594693,703942,9/8/2023,1
GGG,2013J,594745,661808,10/2/2023,9
GGG,2013J,594745,661608,25/6/2023,1
BBB,2013J,594762,704214,14/7/2023,1
BBB,2013J,594762,703898,2/7/2023,1
BBB,2013J,594762,703894,3/3/2023,1
BBB,2013J,594762,704073,30/9/2023,1
BBB,2013J,594762,703721,5/3/2023,3
BBB,2013J,594762,703895,8/5/2023,1
GGG,2013J,594771,661575,1/2/2023,2
GGG,2013J,594771,661598,17/7/2023,20
BBB,2013J,594812,704208,10/2/2023,1
FFF,2013J,594815,716262,1/2/2023,2
FFF,2013J,594815,716318,17/2/2023,11
FFF,2013J,594815,716262,17/3/2023,4
FFF,2013J,594815,716219,27/2/2023,2
FFF,2013J,594815,716216,4/5/2023,4
FFF,2013J,594815,716440,7/2/2023,1
FFF,2013J,594823,716239,17/3/2023,12
FFF,2013J,594823,716660,25/5/2023,2
FFF,2013J,594823,716712,7/6/2023,1
FFF,2013J,594855,716694,1/7/2023,1
FFF,2013J,594855,716238,11/3/2023,3
FFF,2013J,594855,716327,11/6/2023,1
FFF,2013J,594855,716216,15/4/2023,3
FFF,2013J,594855,716262,16/7/2023,1
FFF,2013J,594855,716216,19/2/2023,4
FFF,2013J,594855,716660,27/5/2023,2
FFF,2013J,594855,716324,30/5/2023,1
FFF,2013J,594855,716318,4/2/2023,1
FFF,2013J,594855,716216,9/5/2023,2
BBB,2014J,594872,913483,19/5/2023,2
BBB,2014J,594872,913493,26/3/2023,2
BBB,2014J,594872,913473,29/6/2023,4
FFF,2013J,594894,716660,20/9/2023,3
FFF,2013J,594894,716216,22/2/2023,1
FFF,2013J,594894,716682,6/5/2023,1
FFF,2014B,594909,779623,1/2/2023,1
FFF,2014B,594909,779259,11/9/2023,1
FFF,2014B,594909,779433,11/9/2023,1
FFF,2014B,594909,779424,14/9/2023,9
FFF,2014B,594909,779625,25/2/2023,1
CCC,2014J,594909,909242,25/8/2023,1
CCC,2014J,594909,909069,28/8/2023,5
FFF,2014B,594909,779529,3/2/2023,1
CCC,2014J,594909,909231,3/7/2023,1
CCC,2014J,594909,1010405,3/9/2023,1
BBB,2013J,594928,703721,11/5/2023,11
BBB,2013J,594928,703737,13/3/2023,1
BBB,2013J,594928,703737,19/3/2023,3
BBB,2013J,594928,703735,4/6/2023,1
BBB,2013J,594928,703737,5/8/2023,4
GGG,2013J,594943,661750,3/8/2023,2
GGG,2013J,594943,661611,30/8/2023,1
DDD,2014J,594950,814218,1/2/2023,1
DDD,2014J,594950,813956,1/2/2023,3
DDD,2014J,594950,936981,10/7/2023,1
DDD,2014J,594950,814300,16/6/2023,1
DDD,2014J,594950,813955,17/9/2023,1
DDD,2014J,594950,813955,19/3/2023,1
DDD,2014J,594950,813708,20/3/2023,7
DDD,2014J,594950,1016372,24/9/2023,2
DDD,2014J,594950,814158,28/9/2023,1
DDD,2014J,594950,814040,4/7/2023,1
DDD,2014J,594950,813708,5/10/2023,5
DDD,2014J,594950,813701,6/9/2023,1
DDD,2014J,594950,813960,7/5/2023,1
BBB,2013J,595010,703721,16/2/2023,1
BBB,2013J,595010,703895,7/5/2023,1
BBB,2014B,595047,768396,1/2/2023,6
BBB,2014B,595047,768351,16/2/2023,5
BBB,2014B,595047,768484,23/7/2023,1
BBB,2014B,595047,768771,25/2/2023,3
BBB,2014B,595047,768336,25/2/2023,1
BBB,2014B,595047,768476,27/8/2023,1
BBB,2014B,595047,768402,30/3/2023,1
BBB,2014B,595047,768351,8/9/2023,3
CCC,2014J,595106,909071,1/2/2023,5
FFF,2013J,595106,716809,12/9/2023,1
FFF,2013J,595106,716285,15/4/2023,7
FFF,2013J,595106,716651,16/6/2023,1
FFF,2013J,595106,716313,16/9/2023,1
CCC,2014J,595106,909325,16/9/2023,1
FFF,2013J,595106,716216,17/2/2023,1
FFF,2013J,595106,716312,17/9/2023,1
FFF,2013J,595106,716216,2/3/2023,3
FFF,2013J,595106,716216,20/4/2023,3
CCC,2014J,595106,909013,21/9/2023,2
FFF,2013J,595106,716378,23/2/2023,5
FFF,2013J,595106,716640,23/2/2023,2
FFF,2013J,595106,716385,25/6/2023,1
FFF,2013J,595106,716434,29/7/2023,1
FFF,2013J,595106,716320,3/6/2023,31
FFF,2013J,595106,716327,3/6/2023,4
FFF,2013J,595106,716238,5/6/2023,2
FFF,2013J,595106,716292,6/5/2023,1
BBB,2014J,595130,913491,2/7/2023,3
FFF,2013J,595164,716899,12/6/2023,4
FFF,2013J,595164,716643,18/3/2023,1
FFF,2013J,595164,716678,20/5/2023,1
FFF,2013J,595164,716219,26/5/2023,1
FFF,2013J,595164,716324,9/5/2023,1
EEE,2013J,595189,551013,1/2/2023,5
EEE,2013J,595189,551073,10/6/2023,6
EEE,2013J,595189,551024,13/3/2023,1
EEE,2013J,595189,551012,13/6/2023,17
CCC,2014B,595189,730007,14/2/2023,1
EEE,2013J,595189,551071,15/3/2023,7
EEE,2013J,595189,551079,17/2/2023,1
CCC,2014B,595189,729683,17/3/2023,2
EEE,2013J,595189,551013,17/4/2023,3
EEE,2013J,595189,551013,18/2/2023,4
CCC,2014B,595189,730017,19/6/2023,1
EEE,2013J,595189,551079,23/2/2023,1
CCC,2014B,595189,730035,23/9/2023,2
EEE,2013J,595189,551061,27/3/2023,3
EEE,2013J,595189,551010,30/4/2023,6
EEE,2013J,595189,551010,30/7/2023,4
CCC,2014B,595189,730019,4/2/2023,2
EEE,2013J,595189,551172,4/2/2023,1
EEE,2013J,595189,551010,4/5/2023,3
EEE,2013J,595189,551010,4/6/2023,37
CCC,2014B,595189,730121,6/2/2023,1
EEE,2013J,595189,551012,6/3/2023,11
EEE,2013J,595189,551013,7/2/2023,4
CCC,2014B,595189,730010,8/4/2023,1
CCC,2014B,595189,729779,9/4/2023,23
CCC,2014B,595189,730007,9/5/2023,2
DDD,2014B,595193,772987,1/2/2023,3
DDD,2014B,595193,772735,1/2/2023,2
DDD,2014B,595193,773455,1/2/2023,2
DDD,2014B,595193,773084,1/2/2023,1
DDD,2014B,595193,773080,1/2/2023,1
DDD,2014B,595193,773160,1/2/2023,1
DDD,2014B,595193,773112,14/2/2023,1
DDD,2014B,595193,773008,14/6/2023,4
DDD,2014B,595193,772705,15/7/2023,8
DDD,2014B,595193,772705,21/5/2023,2
DDD,2014B,595193,773151,22/2/2023,1
DDD,2014B,595193,773456,23/4/2023,1
DDD,2014B,595193,773162,26/7/2023,1
DDD,2014B,595193,772729,31/7/2023,1
DDD,2014B,595193,772729,5/5/2023,1
GGG,2013J,595256,661575,1/2/2023,1
DDD,2013J,595319,673981,1/2/2023,1
DDD,2013J,595319,673537,1/2/2023,6
DDD,2013J,595319,674393,1/2/2023,1
DDD,2013J,595319,674195,1/3/2023,2
DDD,2013J,595319,673519,1/9/2023,1
DDD,2013J,595319,674008,15/6/2023,1
DDD,2013J,595319,673519,16/6/2023,4
DDD,2013J,595319,674054,16/8/2023,2
DDD,2013J,595319,673745,18/6/2023,11
DDD,2013J,595319,673537,2/2/2023,4
DDD,2013J,595319,674194,24/3/2023,3
DDD,2013J,595319,673519,27/7/2023,1
DDD,2013J,595319,673543,5/3/2023,1
EEE,2014B,595356,790732,5/3/2023,3
BBB,2014J,595365,926327,1/9/2023,56
GGG,2013J,595365,661575,18/7/2023,2
BBB,2014J,595365,987931,30/6/2023,2
GGG,2013J,595365,661610,5/8/2023,1
FFF,2013J,595381,716246,1/3/2023,6
FFF,2013J,595381,716216,16/3/2023,7
FFF,2013J,595381,716270,21/9/2023,2
FFF,2013J,595381,716324,24/5/2023,11
FFF,2013J,595381,716238,27/5/2023,7
FFF,2013J,595381,716322,29/8/2023,1
FFF,2013J,595381,716432,29/8/2023,19
FFF,2013J,595381,716296,29/8/2023,2
FFF,2013J,595381,716261,4/2/2023,5
FFF,2013J,595381,716275,4/2/2023,1
FFF,2013J,595381,716325,4/3/2023,51
FFF,2013J,595381,716305,4/4/2023,1
FFF,2013J,595381,716433,4/8/2023,1
FFF,2013J,595381,716646,5/5/2023,6
FFF,2013J,595381,716678,5/5/2023,7
FFF,2013J,595381,716690,5/9/2023,1
FFF,2013J,595381,716332,5/9/2023,1
