id_assessment,id_student,time_taken_hours,achieved_score
25341,559930,3.3,1.5
25341,560024,2.7,13.0
25341,560114,6.3,8.5
25341,596620,6.5,13.5
25342,559282,1.2,15.0
25342,559293,1.5,10.0
25342,559459,1.3,8.4
25342,559672,1.4,14.6
25342,559706,1.4,13.8
25342,559823,1.5,13.4
25342,559930,0.8,6.3
25342,560024,0.9,15.0
25342,560114,1.2,12.9
25342,561848,1.2,11.2
25342,596620,1.7,15.0
25342,957467,1.1,11.2
25342,1068316,0.7,12.9
25342,1311171,0.9,14.1
25342,1587817,0.8,12.2
25342,1622020,1.6,10.8
25342,1638119,1.2,9.2
25342,1640773,1.6,15.0
25342,1651198,1.1,12.2
25342,1690836,1.8,14.1
25342,1696174,2.0,13.8
25342,1843355,1.5,9.2
25342,1913872,1.8,10.0
25342,1945240,1.3,14.1
25342,1968757,1.9,13.4
25342,2002727,1.7,11.7
25342,2020916,2.0,13.8
25342,2028388,1.4,11.2
25342,2063578,1.7,13.8
25342,2082180,1.3,14.6
25342,2142579,0.9,8.7
25342,2177871,1.0,14.6
25342,2228206,1.8,12.4
25342,2229785,0.6,9.2
25342,2318590,1.4,11.7
25342,2338290,1.1,14.1
25342,2375123,1.1,13.4
25342,2388623,1.8,14.6
25342,2418045,1.8,12.4
25342,2418580,1.4,15.0
25342,2421609,0.9,9.2
25342,2444632,1.2,14.6
25342,2460752,1.1,14.6
25342,2476998,1.0,14.1
25342,2479086,0.7,12.2
25342,2499307,1.3,8.4
25342,2508785,1.0,12.0
25342,2518617,1.5,11.7
25342,2543267,1.0,13.4
25342,2545113,1.1,12.2
25342,2547402,0.6,12.2
25342,2554973,2.0,11.2
25342,2581822,1.3,12.2
25342,2585285,0.5,12.4
25342,2611779,1.3,10.0
25342,2615892,1.8,14.1
25342,2636885,1.7,12.4
25342,2639451,1.6,14.6
25342,2640063,0.7,10.4
25342,2678338,1.5,13.4
25342,43284,1.6,13.4
25342,66579,1.4,14.1
25342,94923,1.8,10.0
25342,95356,0.9,10.0
25342,110200,0.9,7.5
25342,111360,1.8,10.0
25342,112245,1.4,12.9
25342,117435,0.5,13.4
25342,126912,1.0,12.4
25342,128678,1.8,7.0
25342,130003,0.5,11.7
25342,131145,0.5,14.1
25342,134025,0.9,14.6
25342,134188,1.9,14.1
25342,134336,1.9,12.4
25342,137603,1.3,14.6
25342,142819,1.3,14.6
25342,159596,1.0,12.2
25342,159925,0.9,11.7
25342,163067,1.7,13.8
25342,165733,0.7,15.0
25342,170025,1.2,13.4
25342,171896,1.5,12.9
25342,176092,0.7,13.8
25342,177333,1.3,14.1
25342,177817,1.4,13.8
25342,177981,1.6,13.4
25342,180958,0.9,12.2
25342,183714,0.9,14.6
25342,184968,1.4,12.9
25342,191195,2.0,11.7
25342,191896,0.8,9.2
25342,192196,2.0,13.4
25342,198470,1.6,12.2
25342,227491,1.7,13.4
25342,230052,0.6,6.6
25342,233389,1.0,13.4
25342,234978,0.6,13.8
25342,240389,1.1,5.4
25342,240755,2.0,14.6
25342,241922,0.7,8.4
25342,252489,1.3,13.8
25342,255902,0.5,13.4
25342,260491,1.6,15.0
25342,263524,0.8,10.0
25342,266514,0.7,9.6
25342,269676,1.0,12.4
25342,281118,1.7,14.1
25342,283618,0.7,12.2
25342,285475,0.8,14.1
25342,289564,0.5,9.6
25342,291133,2.0,14.6
25342,298040,1.4,13.8
25342,304734,1.6,14.6
25342,305702,1.5,10.4
25342,307158,0.7,10.8
25342,308767,1.4,9.6
25342,320014,0.7,13.4
25342,330067,1.1,13.8
25342,333856,1.4,11.7
25342,336684,1.3,12.4
25342,336696,0.7,14.1
25342,339481,0.6,9.2
25342,344474,1.7,11.7
25342,345257,1.6,12.4
25342,348790,0.6,14.1
25342,350398,0.7,13.4
25342,351512,1.8,13.8
25342,351775,1.7,12.2
25342,354050,2.0,7.5
25342,356257,0.9,6.6
25342,358075,1.2,13.8
25342,360492,0.9,14.1
25342,369908,1.4,12.9
25342,371184,0.7,15.0
25342,380919,0.7,15.0
25342,382641,0.6,13.8
25342,383701,1.5,14.6
25342,390233,1.2,12.9
25342,391185,1.4,11.7
25342,392021,1.8,12.4
25342,395757,1.6,15.0
25342,396633,1.2,10.0
25342,399450,2.0,8.7
25342,401486,1.2,15.0
25342,405784,0.7,7.5
25342,406498,2.0,13.4
25342,406541,0.5,10.8
25342,409091,1.3,15.0
25342,409109,1.0,12.9
25342,412063,1.3,8.0
25342,413934,1.3,12.2
25342,414587,0.9,7.5
25342,414758,1.3,12.9
25342,416008,1.6,13.4
25342,417242,0.9,13.4
25342,418490,1.1,13.4
25342,419273,0.9,10.0
25342,423386,1.7,14.1
25342,426871,1.6,14.1
25342,431005,1.8,13.4
25342,433386,0.8,10.8
25342,435423,0.6,15.0
25342,438662,0.7,10.4
25342,439542,0.7,12.2
25342,441113,1.3,14.1
25342,441201,2.0,12.4
25342,441302,1.0,14.1
25342,443297,1.9,12.9
25342,444576,0.6,12.2
25342,464236,1.9,11.7
25342,465068,0.8,12.4
25342,465260,1.9,12.9
25342,466216,0.6,15.0
25342,467294,1.9,12.9
25342,467822,0.8,14.6
25342,468672,1.0,10.0
25342,468729,1.2,12.2
25342,470637,1.1,2.1
25342,471654,1.5,14.1
25342,472060,2.0,15.0
25342,472180,1.4,12.4
25342,474133,1.6,11.2
25342,474633,0.6,13.8
25342,475443,1.4,6.6
25342,476637,1.2,14.1
25342,476910,1.8,13.8
25342,476964,1.1,14.1
25342,477451,1.5,10.8
25342,478744,0.8,3.8
25342,480207,0.9,13.8
25342,480225,1.1,7.5
25342,481350,1.0,12.4
25342,483275,0.9,14.1
25342,483818,0.6,14.1
25342,483869,1.8,11.2
25342,484266,0.6,10.4
25342,484816,1.8,13.4
25342,487711,0.7,15.0
25342,492371,0.6,14.6
25342,494919,1.3,14.1
25342,496542,1.3,8.7
25342,496564,1.2,13.8
25342,496601,1.4,14.1
25342,498432,0.9,13.8
25342,498527,1.5,13.4
25342,502554,1.3,15.0
25342,503368,1.0,10.8
25342,506056,1.7,10.8
25342,506829,1.6,12.4
25342,510530,1.1,5.9
25342,513854,1.8,13.4
25342,514633,1.9,8.4
25342,515595,1.3,12.2
25342,516281,0.8,14.6
25342,517646,1.9,10.4
25342,520400,0.8,11.7
25342,520751,0.6,8.4
25342,521742,1.0,9.2
25342,522538,1.6,14.6
25342,524369,1.9,14.6
25342,525820,1.5,8.4
25342,526068,1.9,13.8
25342,527747,0.6,14.6
25342,527917,0.6,14.6
25342,529078,1.4,13.4
25342,530748,1.9,8.7
25342,531069,1.3,8.7
25342,532565,0.6,12.2
25342,532695,0.8,11.2
25342,532855,0.9,12.9
25342,533522,1.0,14.6
25342,533877,0.6,15.0
25342,534203,1.9,12.4
25342,535620,1.3,12.4
25342,535831,1.5,12.2
25342,536170,0.6,15.0
25342,536210,0.6,9.2
25342,537622,1.4,14.6
25342,537652,1.8,10.4
25342,538232,1.3,8.7
25342,539066,1.8,8.4
25342,539328,1.7,10.8
25342,539643,0.6,14.1
25342,540310,0.8,11.2
25342,540605,1.5,10.0
25342,540694,1.2,13.8
25342,540758,0.9,5.0
25342,541202,1.1,14.1
25342,542054,1.2,12.2
25342,542293,1.9,12.4
25342,542372,0.7,8.7
25342,543202,0.9,15.0
25342,543459,1.3,12.4
25342,543860,1.5,12.2
25342,544063,1.4,6.6
25342,544467,1.9,14.6
25342,545118,1.7,4.6
25342,545387,1.3,10.0
25342,545704,0.8,8.4
25342,546403,1.2,5.0
25342,546675,1.5,10.4
25342,546804,1.8,9.2
25342,547629,1.9,10.4
25342,547784,1.4,7.5
25342,548069,1.3,12.9
25342,548271,0.5,11.7
25342,548602,0.6,15.0
25342,548677,0.7,14.1
25342,548869,0.6,10.8
25342,548996,1.1,14.6
25342,549038,1.0,12.2
25342,549095,1.5,14.1
25342,549684,1.3,14.6
25342,549690,1.4,12.2
25342,549783,1.2,13.8
25342,549795,0.9,6.6
25342,549872,1.9,12.9
25342,550064,0.6,14.1
25342,550142,1.9,8.7
25342,550545,1.0,13.4
25342,550604,1.3,13.4
25342,550725,0.7,12.2
25342,550865,0.6,14.6
25342,550893,1.1,9.2
25342,551478,1.6,15.0
25342,551550,0.9,13.4
25342,551666,1.3,11.2
25342,552114,0.9,2.1
25342,553382,1.1,13.8
25342,553575,1.9,13.4
25342,554245,1.8,13.4
25342,554773,1.3,12.4
25342,554881,0.9,9.6
25342,554885,0.8,11.2
25342,555151,1.9,7.0
25342,555360,0.8,9.6
25342,555740,1.7,13.4
25342,555765,1.1,12.2
25342,556030,2.0,14.1
25342,556165,1.1,12.4
25342,556337,1.0,12.2
25342,556354,1.5,15.0
25342,556584,1.9,13.4
25342,556660,2.0,14.6
25342,556774,1.6,14.6
25342,556918,1.6,14.6
25342,556934,1.3,12.9
25342,557045,1.6,14.6
25342,557432,1.8,10.4
25342,557477,1.2,14.1
25342,557751,1.4,10.4
25342,557764,1.3,12.4
25342,557846,1.3,13.8
25342,557850,1.8,14.1
25342,557924,1.0,14.1
25342,558200,0.8,14.6
25342,558224,1.2,5.9
25342,558488,0.8,10.0
25342,558610,1.2,12.4
25342,558806,1.9,15.0
25343,43284,5.9,11.7
25343,94923,7.2,9.2
25343,95356,3.4,7.5
25343,110200,7.5,5.0
25343,111360,5.8,8.4
25343,112245,2.7,13.4
25343,126912,6.0,8.5
25343,128678,7.7,6.3
25343,131145,2.9,14.1
25343,134025,5.7,14.6
25343,134188,7.5,11.7
25343,134336,2.6,10.8
25343,137603,6.0,14.1
25343,142819,5.1,13.8
25343,159596,4.4,13.4
25343,159925,6.0,12.2
25343,163067,2.8,10.0
25343,165733,6.6,11.7
25343,170025,2.5,9.6
25343,171896,4.2,9.6
25343,176092,5.3,11.2
25343,177333,4.6,8.4
25343,177817,4.2,14.1
25343,177981,7.1,11.7
25343,180958,7.6,8.4
25343,183714,7.3,15.0
25343,191195,5.4,10.0
25343,191896,7.4,8.7
25343,192196,7.6,12.2
25343,198470,4.8,5.4
25343,227491,4.1,10.8
25343,233389,3.0,12.9
25343,240389,5.1,7.5
25343,240755,7.7,13.4
25343,241922,5.6,3.3
25343,246652,6.2,10.8
25343,252489,3.1,7.0
25343,255902,3.3,12.9
25343,260491,5.1,15.0
25343,263524,7.7,8.4
25343,266514,4.5,10.0
25343,269676,7.3,13.8
25343,281118,3.2,10.8
25343,283618,5.9,10.0
25343,285475,5.8,14.1
25343,289564,7.2,6.3
25343,291133,2.5,14.1
25343,298040,3.5,14.6
25343,304734,3.7,13.8
25343,305702,7.7,5.0
25343,308767,3.3,8.4
25343,320014,2.7,12.9
25343,330067,5.4,15.0
25343,333856,5.4,12.2
25343,336684,7.1,8.7
25343,336696,7.7,12.2
25343,339481,5.5,3.3
25343,344474,7.6,6.6
25343,345257,6.5,12.2
25343,348790,4.0,13.8
25343,350398,7.6,10.0
25343,351512,6.2,14.1
25343,351775,4.8,10.8
25343,354050,6.2,3.8
25343,358075,4.7,10.8
25343,360492,3.1,12.2
25343,369908,6.5,11.7
25343,371184,7.0,8.0
25343,380919,6.5,12.2
25343,382641,3.8,12.9
25343,383701,7.8,13.4
25343,390233,2.6,9.6
25343,391185,4.3,12.4
25343,392021,3.9,11.7
25343,395757,2.8,15.0
25343,396633,4.7,8.4
25343,399450,5.9,8.4
25343,401486,7.4,13.8
25343,405784,7.9,1.6
25343,406541,6.9,10.8
25343,409091,5.1,15.0
25343,409109,6.5,10.4
25343,412063,7.1,7.0
25343,413934,5.1,10.4
25343,414587,6.8,12.9
25343,414758,5.2,10.4
25343,414803,4.6,14.6
25343,416008,5.4,8.7
25343,417242,6.2,10.0
25343,418490,6.5,10.8
25343,419273,4.5,9.2
25343,423386,5.6,12.4
25343,426094,7.5,7.5
25343,426871,7.9,14.6
25343,431005,3.7,11.2
25343,433386,3.6,11.2
25343,435423,6.2,13.8
25343,438662,4.8,10.0
25343,439542,2.6,7.0
25343,441113,4.4,14.1
25343,441201,6.9,12.9
25343,441302,6.9,13.4
25343,443297,5.2,10.0
25343,444576,5.1,6.3
25343,464236,5.7,12.4
25343,465260,3.7,10.8
25343,466216,5.4,12.9
25343,467294,2.6,10.0
25343,467822,5.1,13.8
25343,468729,4.3,10.0
25343,470637,6.2,0.9
25343,471654,6.0,13.4
25343,472060,4.6,8.7
25343,474133,2.5,7.0
25343,474633,3.9,11.7
25343,476637,6.0,15.0
25343,476910,2.9,14.6
25343,476964,3.1,14.6
25343,477451,6.1,8.7
25343,480207,6.7,12.4
25343,480225,4.3,8.0
25343,481350,5.2,12.9
25343,483275,7.7,12.9
25343,483818,7.7,13.4
25343,483869,4.2,13.4
25343,484266,7.0,7.0
25343,484816,5.8,11.2
25343,487711,7.9,15.0
25343,492371,5.1,12.2
25343,494919,6.8,13.4
25343,496542,6.7,5.4
25343,496564,5.2,12.9
25343,496601,6.9,10.8
25343,498432,3.9,5.4
25343,498527,3.2,12.9
25343,502554,4.8,12.9
25343,503368,7.7,5.9
25343,506056,5.3,12.4
25343,506829,6.0,10.8
25343,510530,5.9,5.0
25343,513854,3.2,12.2
25343,515595,4.6,10.4
25343,516281,6.4,8.7
25343,517646,7.8,8.4
25343,520400,3.4,8.0
25343,521742,4.8,8.0
25343,524261,3.0,11.7
25343,524369,3.8,14.6
25343,525820,4.6,5.4
25343,526068,5.5,13.4
25343,527747,3.8,13.8
25343,527917,3.8,12.2
25343,529078,6.8,13.4
25343,530748,7.8,3.3
25343,531069,4.3,4.6
25343,532565,6.3,10.0
25343,532695,3.9,10.4
25343,532855,7.6,12.9
25343,533877,6.2,14.6
25343,534203,6.9,11.2
25343,535620,2.8,4.6
25343,535831,5.8,13.8
25343,536170,5.4,15.0
25343,537622,4.1,15.0
25343,539066,3.9,6.6
25343,539328,5.7,8.4
25343,539643,6.4,7.5
25343,540310,2.7,10.0
25343,540547,5.6,0.0
25343,540605,3.4,8.0
25343,540694,3.3,11.2
25343,540758,5.9,6.3
25343,541202,4.2,10.0
25343,542054,4.9,10.4
25343,542293,4.5,8.7
25343,542372,6.1,9.6
25343,543202,5.1,12.9
25343,543459,7.8,11.7
25343,543860,4.4,11.7
25343,544063,6.6,5.0
25343,544467,3.9,9.2
25343,544907,5.3,9.6
25343,545118,5.5,7.0
25343,545387,4.3,7.5
25343,545704,5.1,9.6
25343,546675,4.0,7.0
25343,546804,2.5,12.4
25343,547629,3.7,7.5
25343,547784,6.4,3.3
25343,548069,6.7,12.4
25343,548271,4.0,9.6
25343,548602,4.7,13.4
25343,548677,2.7,14.6
25343,548869,3.8,10.8
25343,548996,6.8,14.6
25343,549038,5.8,10.0
25343,549095,3.6,13.8
25343,549684,3.9,13.4
25343,549690,7.0,9.2
25343,549783,3.6,14.6
25343,549795,4.3,5.0
25343,549872,6.2,12.2
25343,550064,5.6,12.2
25343,550142,5.0,6.6
25343,550545,7.4,13.4
25343,550604,3.7,11.7
25343,550725,6.6,12.4
25343,550865,3.4,14.1
25343,551478,5.9,13.4
25343,551550,7.3,14.6
25343,552114,5.0,6.3
25343,553382,6.5,14.6
25343,553575,7.0,12.9
25343,554245,3.2,11.2
25343,554773,6.4,8.7
25343,554881,7.6,8.0
25343,554885,5.7,8.7
25343,555740,3.5,11.2
25343,555765,3.2,12.2
25343,556030,3.9,11.2
25343,556165,3.1,8.0
25343,556337,5.3,8.0
25343,556354,2.9,10.0
25343,556584,3.7,15.0
25343,556660,4.9,11.2
25343,556774,5.1,14.1
25343,556918,5.6,15.0
25343,556934,6.4,10.4
25343,557045,2.8,9.2
25343,557432,2.9,7.0
25343,557477,2.8,7.5
25343,557751,4.8,7.0
25343,557764,2.7,5.0
25343,557846,6.6,12.9
25343,557924,3.7,14.1
25343,558200,7.7,12.9
25343,558224,5.2,5.9
25343,558488,5.0,3.8
25343,558610,6.8,10.0
25343,558806,6.4,13.4
25343,559282,5.8,14.6
25343,559293,7.6,2.6
25343,559459,4.8,4.6
25343,559672,6.9,12.4
25343,559706,4.6,10.0
25343,559823,7.1,8.4
25343,559930,3.9,1.6
25343,560024,4.1,14.1
25343,560114,6.2,12.4
25343,561848,3.7,7.5
25343,596620,3.8,11.2
25343,957467,4.2,11.7
25343,1068316,6.2,10.4
25343,1311171,7.4,14.1
25343,1587817,6.2,10.8
25343,1622020,7.1,11.7
25343,1638119,5.5,10.0
25343,1640773,2.9,14.1
25343,1651198,3.1,6.6
25343,1690836,5.5,14.6
25343,1696174,4.3,12.2
25343,1843355,3.7,1.6
25343,1913872,5.1,5.4
25343,1945240,6.2,10.4
25343,1968757,4.6,10.8
25343,2020916,6.9,14.1
25343,2028388,6.6,7.0
25343,2063578,6.5,14.6
25343,2082180,7.9,15.0
25343,2142579,4.1,7.5
25343,2177871,6.0,13.8
25343,2318590,7.2,11.7
25343,2375123,5.7,8.0
25343,2388623,6.8,9.2
25343,2418045,4.8,12.2
25343,2418580,5.7,13.4
25343,2421609,2.8,4.2
25343,2444632,7.9,10.8
25343,2460752,6.9,12.4
25343,2476998,7.3,8.0
25343,2479086,6.3,6.6
25343,2499307,3.5,8.4
25343,2508785,2.7,12.4
25343,2518617,7.3,5.4
25343,2545113,4.7,12.9
25343,2547402,4.0,12.2
25343,2554973,5.6,8.4
25343,2581822,4.8,11.2
25343,2585285,6.1,11.7
25343,2611779,5.2,9.6
25343,2615892,6.3,13.8
25343,2636885,7.2,2.6
25343,2639451,3.6,15.0
25344,957467,1.0,12.0
25344,1068316,1.2,10.5
25344,1311171,1.9,14.2
25344,1587817,1.0,9.8
25344,1622020,1.1,9.0
25344,1638119,1.5,8.2
25344,1640773,1.1,14.7
25344,1651198,1.9,10.8
25344,1690836,1.8,14.2
25344,1696174,1.3,11.2
25344,1843355,1.5,10.0
25344,1913872,0.6,6.3
25344,1945240,1.5,10.8
25344,1968757,1.6,10.5
25344,2020916,1.0,12.0
25344,2028388,0.8,5.6
25344,2063578,1.9,13.2
25344,2082180,1.1,8.0
25344,2318590,1.5,10.2
25344,2388623,0.5,7.2
25344,2418045,1.1,11.7
25344,2418580,1.7,13.5
25344,2444632,1.1,11.6
25344,2460752,1.4,13.0
25344,2476998,0.8,10.2
25344,2479086,1.1,5.0
25344,2499307,1.9,10.8
25344,2508785,1.3,12.4
25344,2518617,1.9,7.2
25344,2547402,1.9,9.8
25344,2581822,1.9,6.8
25344,2585285,1.8,12.3
25344,2611779,0.5,9.3
25344,2615892,1.9,12.8
25344,2639451,0.7,14.7
25344,2678338,0.6,9.0
25344,43284,0.6,10.5
25344,94923,1.0,9.3
25344,95356,1.4,8.7
25344,110200,1.1,4.8
25344,112245,0.5,12.4
25344,117435,1.2,11.6
25344,128678,1.2,9.4
25344,131145,1.6,13.0
25344,134025,0.9,12.8
25344,134188,0.8,12.0
25344,134336,0.9,8.7
25344,137603,1.0,14.7
25344,142819,1.4,14.2
25344,159925,1.2,11.7
25344,163067,1.0,11.2
25344,165733,1.1,12.8
25344,170025,1.1,10.5
25344,171896,2.0,11.2
25344,176092,0.8,12.3
25344,177333,1.7,9.8
25344,177817,1.6,12.8
25344,177981,0.5,10.8
25344,180958,2.0,8.2
25344,183714,1.6,14.6
25344,191195,1.5,10.0
25344,191896,1.1,8.5
25344,192196,1.3,10.5
25344,227491,0.9,9.8
25344,233389,0.6,12.4
25344,240389,1.8,4.8
25344,240755,1.8,12.4
25344,241922,0.7,6.4
25344,246652,1.7,11.7
25344,252489,1.6,9.3
25344,255902,0.8,10.0
25344,260491,1.1,14.7
25344,266514,1.1,8.5
25344,269676,1.6,12.8
25344,281118,1.8,14.0
25344,285475,0.6,12.0
25344,289564,1.3,5.2
25344,291133,1.6,12.8
25344,298040,1.7,13.2
25344,304734,0.7,14.2
25344,320014,1.3,13.8
25344,330067,1.8,10.2
25344,333856,1.0,13.0
25344,336684,1.1,11.6
25344,336696,1.7,13.2
25344,339481,0.6,3.8
25344,344474,1.8,9.0
25344,345257,1.0,12.3
25344,351512,0.5,13.2
25344,351775,0.9,10.8
25344,358075,0.6,10.0
25344,360492,0.6,13.5
25344,369908,1.5,12.4
25344,380919,0.8,13.5
25344,382641,1.9,8.7
25344,383701,1.3,5.7
25344,390233,1.2,12.8
25344,391185,1.2,11.7
25344,392021,1.5,11.7
25344,395757,1.2,13.5
25344,396633,0.7,7.0
25344,399450,1.8,8.0
25344,401486,1.1,14.0
25344,406541,0.6,10.8
25344,409091,1.3,14.6
25344,409109,1.5,10.8
25344,412063,0.9,2.7
25344,413934,1.7,7.8
25344,414587,1.5,13.2
25344,414803,1.5,13.8
25344,416008,1.1,6.4
25344,417242,1.9,13.5
25344,418490,0.9,9.4
25344,419273,1.4,10.8
25344,423386,1.0,13.0
25344,426871,1.6,13.5
25344,431005,0.6,10.5
25344,433386,0.6,9.4
25344,435423,1.7,13.2
25344,438662,1.2,9.8
25344,439542,1.0,10.2
25344,441113,1.4,11.7
25344,441201,1.6,14.2
25344,441302,0.8,13.2
25344,443297,0.8,12.3
25344,444576,1.9,5.6
25344,464236,1.4,12.4
25344,465260,1.1,6.3
25344,466216,1.7,12.8
25344,467294,1.3,9.4
25344,467822,0.9,14.6
25344,470637,0.8,4.5
25344,471654,1.1,14.0
25344,472060,1.8,9.8
25344,474133,0.6,8.5
25344,474633,0.8,12.3
25344,476637,1.8,15.0
25344,476910,0.7,15.0
25344,476964,1.4,13.8
25344,477451,0.8,9.8
25344,480207,1.4,13.5
25344,480225,1.1,5.2
25344,481350,0.7,14.7
25344,483275,1.4,7.0
25344,483818,1.5,12.4
25344,484816,1.5,12.3
25344,487711,1.5,14.7
25344,494919,1.3,12.4
25344,496542,1.3,1.2
25344,496564,1.5,12.3
25344,496601,1.5,11.0
25344,498432,1.5,7.0
25344,498527,1.4,14.2
25344,502554,0.7,14.7
25344,503368,0.8,6.4
25344,506829,0.9,12.3
25344,510530,1.9,5.0
25344,513854,1.6,10.0
25344,515595,1.3,10.0
25344,516281,0.9,12.3
25344,517646,0.7,8.7
25344,520400,1.8,8.5
25344,521742,1.8,10.5
25344,524261,0.7,11.7
25344,524369,1.7,12.4
25344,526068,1.2,10.8
25344,527747,1.0,8.0
25344,527917,1.6,13.2
25344,529078,1.4,13.0
25344,530748,1.7,6.4
25344,532565,0.6,11.0
25344,532695,1.0,12.0
25344,532855,1.0,13.5
25344,533877,1.0,14.2
25344,534203,1.3,10.0
25344,535620,0.9,10.0
25344,535831,1.2,13.2
25344,536170,1.1,15.0
25344,537622,1.6,14.7
25344,539066,1.4,7.2
25344,539328,1.5,9.0
25344,539643,0.8,12.3
25344,540310,1.0,9.8
25344,540605,0.5,8.2
25344,540694,0.7,11.6
25344,540758,0.9,5.0
25344,542054,0.6,7.8
25344,542293,1.4,5.7
25344,542372,2.0,9.8
25344,543202,0.7,13.2
25344,543459,1.7,12.3
25344,543860,0.7,14.2
25344,544063,1.5,8.5
25344,544467,1.5,12.8
25344,544907,1.9,7.2
25344,545118,0.7,8.5
25344,545387,1.0,6.3
25344,545704,0.6,3.4
25344,546675,1.1,5.0
25344,546804,1.9,14.2
25344,547629,1.7,10.5
25344,547784,1.6,1.0
25344,548069,1.3,13.0
25344,548271,1.8,9.4
25344,548602,1.2,14.7
25344,548677,0.7,13.8
25344,548869,1.8,6.3
25344,548996,0.9,13.8
25344,549038,0.6,9.8
25344,549095,0.7,11.6
25344,549684,1.4,14.2
25344,549690,1.4,11.0
25344,549783,0.9,13.5
25344,549795,1.6,5.7
25344,549872,1.7,5.6
25344,550064,1.9,13.0
25344,550142,1.4,6.0
25344,550545,1.7,13.5
25344,550604,1.6,13.0
25344,550725,0.9,13.5
25344,550865,1.0,14.2
25344,551478,1.2,12.8
25344,551550,0.5,14.0
25344,553382,0.9,13.2
25344,553575,1.2,14.0
25344,554245,0.7,11.2
25344,554773,0.7,12.3
25344,554881,1.2,7.0
25344,555740,1.6,13.5
25344,555765,1.8,11.2
25344,556165,1.3,11.0
25344,556337,1.2,8.0
25344,556584,1.1,14.6
25344,556660,0.8,13.5
25344,556774,0.7,14.6
25344,556918,1.7,14.0
25344,556934,1.2,11.7
25344,557045,1.7,11.6
25344,557477,1.6,12.4
25344,557751,0.8,8.7
25344,557764,1.3,6.0
25344,557846,1.2,12.8
25344,557850,1.1,11.0
25344,557924,1.3,13.8
25344,558200,2.0,12.3
25344,558224,1.7,8.0
25344,558488,1.9,6.4
25344,558610,0.5,13.2
25344,558806,0.7,10.8
25344,559282,0.6,14.7
25344,559293,0.9,2.7
25344,559459,1.2,2.2
25344,559672,1.5,11.6
25344,559706,1.3,12.3
25344,559823,1.9,12.0
25344,559930,1.9,1.2
25344,560024,0.7,13.8
25344,560114,1.8,7.0
25345,559282,5.1,14.4
25345,559293,5.0,2.2
25345,559459,6.8,0.3
25345,559672,3.0,10.8
25345,559706,7.4,11.7
25345,559930,6.2,5.6
25345,560024,7.3,14.1
25345,560114,8.0,10.4
25345,957467,5.3,7.2
25345,1068316,3.0,4.2
25345,1311171,3.4,13.0
25345,1622020,4.3,12.4
25345,1638119,3.1,8.4
25345,1640773,7.0,14.7
25345,1651198,4.1,10.4
25345,1690836,7.9,14.0
25345,1696174,6.4,11.1
25345,1945240,3.5,9.2
25345,1968757,5.1,9.4
25345,2020916,5.1,12.2
25345,2063578,5.2,13.6
25345,2375123,5.4,10.5
25345,2388623,2.7,13.0
25345,2418580,6.3,14.7
25345,2444632,5.2,11.4
25345,2460752,6.9,12.4
25345,2476998,7.0,11.7
25345,2499307,3.8,5.6
25345,2508785,2.8,11.7
25345,2547402,6.4,10.0
25345,2585285,7.9,11.7
25345,2611779,5.0,7.8
25345,2615892,3.9,14.1
25345,2639451,3.4,14.1
25345,95356,4.1,10.4
25345,112245,4.3,11.7
25345,117435,4.8,8.8
25345,128678,6.1,3.0
25345,131145,4.0,12.0
25345,134025,2.8,14.0
25345,134188,4.6,12.0
25345,137603,7.2,14.4
25345,142819,5.2,13.0
25345,163067,7.8,10.8
25345,165733,5.3,12.8
25345,170025,4.0,12.4
25345,171896,3.6,11.7
25345,176092,6.3,12.2
25345,177333,5.5,11.4
25345,177817,5.8,14.0
25345,177981,6.7,13.0
25345,180958,6.5,10.8
25345,183714,2.7,14.7
25345,191195,6.9,8.4
25345,191896,5.4,7.2
25345,192196,4.7,9.8
25345,233389,5.5,10.0
25345,240389,5.9,2.6
25345,240755,3.3,3.9
25345,241922,4.8,8.4
25345,246652,4.3,13.0
25345,252489,4.4,9.2
25345,255902,3.0,10.5
25345,260491,3.4,14.4
25345,263524,3.4,6.9
25345,269676,4.6,13.4
25345,281118,7.4,13.4
25345,283618,3.6,9.2
25345,285475,4.8,14.0
25345,289564,4.2,10.4
25345,291133,6.8,14.1
25345,298040,2.8,13.6
25345,304734,3.6,9.8
25345,308767,3.7,9.4
25345,320014,8.0,14.1
25345,330067,5.6,13.6
25345,333856,3.3,14.4
25345,336684,4.0,12.0
25345,336696,3.4,13.0
25345,339481,3.2,5.0
25345,344474,6.9,12.2
25345,345257,5.2,14.0
25345,351512,6.0,14.7
25345,351775,4.3,13.0
25345,358075,5.5,11.7
25345,360492,3.9,13.6
25345,369908,4.2,8.5
25345,382641,6.1,11.4
25345,390233,3.3,12.8
25345,391185,5.9,12.4
25345,395757,7.2,13.0
25345,396633,3.2,9.2
25345,399450,7.4,11.1
25345,401486,2.9,14.0
25345,405784,4.4,2.8
25345,406541,5.9,10.4
25345,409091,5.6,14.0
25345,409109,3.0,10.0
25345,413934,6.9,10.5
25345,414803,7.9,13.6
25345,417242,3.5,13.6
25345,418490,7.4,8.1
25345,419273,5.6,12.4
25345,423386,7.6,11.7
25345,426871,3.5,13.6
25345,431005,6.9,8.5
25345,433386,2.8,10.0
25345,435423,7.4,14.7
25345,438662,6.2,12.0
25345,441201,4.5,13.0
25345,441302,3.5,13.4
