id_student,registration_date,course_id
557924,10/11/2022,DDD_2013B
558200,18/7/2022,DDD_2013B
558224,22/5/2023,DDD_2013B
558317,28/8/2024,DDD_2013B
558488,27/6/2024,DDD_2013B
558610,11/3/2024,DDD_2013B
558806,12/1/2023,DDD_2013B
558817,27/4/2023,DDD_2013B
559261,17/6/2025,DDD_2013B
559282,10/9/2022,DDD_2013B
559293,4/6/2024,DDD_2013B
559459,14/2/2022,DDD_2013B
559672,8/5/2023,DDD_2013B
559706,16/12/2022,DDD_2013B
559823,13/11/2024,DDD_2013B
559838,24/1/2025,DDD_2013B
559930,2/9/2024,DDD_2013B
560024,17/8/2023,DDD_2013B
560114,16/8/2023,DDD_2013B
560127,29/9/2025,DDD_2013B
560384,12/3/2024,DDD_2013B
561848,20/5/2024,DDD_2013B
596620,27/2/2022,DDD_2013B
879295,4/8/2023,DDD_2013B
957467,1/3/2025,DDD_2013B
1018685,23/1/2022,DDD_2013B
1060973,13/9/2023,DDD_2013B
1068316,11/3/2022,DDD_2013B
1073372,14/8/2025,DDD_2013B
1311171,29/6/2024,DDD_2013B
1430804,27/7/2024,DDD_2013B
1587817,17/12/2025,DDD_2013B
1622020,16/11/2024,DDD_2013B
1638119,24/12/2022,DDD_2013B
1640773,7/11/2022,DDD_2013B
1651198,22/12/2023,DDD_2013B
1690836,26/11/2023,DDD_2013B
1696174,30/7/2024,DDD_2013B
1741838,10/9/2025,DDD_2013B
1819994,17/3/2024,DDD_2013B
1843355,17/9/2024,DDD_2013B
1913872,5/1/2023,DDD_2013B
1922497,25/3/2025,DDD_2013B
1935774,22/12/2025,DDD_2013B
1945240,11/9/2025,DDD_2013B
1968757,15/6/2023,DDD_2013B
2002727,26/10/2023,DDD_2013B
2020916,4/4/2025,DDD_2013B
2028388,14/12/2023,DDD_2013B
2046628,19/5/2022,DDD_2013B
2063578,3/4/2022,DDD_2013B
2082180,22/11/2022,DDD_2013B
2094546,17/7/2022,DDD_2013B
2142579,2/9/2024,DDD_2013B
2177871,23/12/2022,DDD_2013B
2191819,26/2/2024,DDD_2013B
2214589,7/6/2025,DDD_2013B
2228206,23/8/2022,DDD_2013B
2229785,18/3/2022,DDD_2013B
2298696,9/8/2022,DDD_2013B
2318590,1/12/2025,DDD_2013B
2338290,29/7/2025,DDD_2013B
2375123,15/6/2024,DDD_2013B
2375627,22/10/2025,DDD_2013B
2388623,17/2/2023,DDD_2013B
2418045,18/12/2024,DDD_2013B
2418580,29/1/2023,DDD_2013B
2421609,26/6/2022,DDD_2013B
2444632,19/2/2022,DDD_2013B
2460752,15/10/2022,DDD_2013B
2476998,7/1/2024,DDD_2013B
2479086,15/4/2024,DDD_2013B
2499307,28/5/2022,DDD_2013B
2508785,13/10/2024,DDD_2013B
2517826,1/3/2023,DDD_2013B
2518617,14/3/2025,DDD_2013B
2543267,17/6/2024,DDD_2013B
2545113,4/7/2025,DDD_2013B
2547402,11/3/2025,DDD_2013B
2554973,25/11/2024,DDD_2013B
2581822,26/7/2022,DDD_2013B
2585285,30/8/2022,DDD_2013B
2611779,16/2/2022,DDD_2013B
2615892,17/8/2023,DDD_2013B
2621590,30/5/2023,DDD_2013B
2628025,20/5/2022,DDD_2013B
2629511,20/11/2022,DDD_2013B
2636885,24/3/2025,DDD_2013B
2639451,10/5/2023,DDD_2013B
2640063,26/11/2024,DDD_2013B
2643034,2/10/2023,DDD_2013B
2656282,16/8/2022,DDD_2013B
2667605,3/3/2022,DDD_2013B
2678338,19/6/2023,DDD_2013B
2686609,2/5/2022,DDD_2013B
2692101,25/1/2025,DDD_2013B
27417,30/5/2022,DDD_2013J
31173,10/12/2023,DDD_2013J
31269,25/5/2022,DDD_2013J
33681,10/5/2025,DDD_2013J
34087,3/2/2025,DDD_2013J
34653,7/9/2024,DDD_2013J
50610,5/9/2024,DDD_2013J
51163,14/9/2023,DDD_2013J
57818,24/4/2022,DDD_2013J
71209,3/3/2024,DDD_2013J
80329,7/12/2025,DDD_2013J
82088,30/1/2025,DDD_2013J
89188,30/8/2022,DDD_2013J
92166,1/2/2023,DDD_2013J
92312,4/12/2023,DDD_2013J
92391,13/6/2024,DDD_2013J
104643,21/4/2023,DDD_2013J
104772,8/7/2022,DDD_2013J
111360,25/4/2024,DDD_2013J
111548,3/1/2025,DDD_2013J
118887,31/1/2022,DDD_2013J
123598,27/4/2022,DDD_2013J
123957,17/9/2022,DDD_2013J
124387,5/1/2023,DDD_2013J
126394,2/8/2023,DDD_2013J
126812,31/3/2022,DDD_2013J
127988,6/10/2023,DDD_2013J
130467,3/9/2025,DDD_2013J
130837,22/8/2023,DDD_2013J
131222,23/9/2022,DDD_2013J
132401,26/5/2025,DDD_2013J
138715,8/9/2025,DDD_2013J
141301,7/6/2022,DDD_2013J
142998,6/6/2022,DDD_2013J
146666,26/2/2023,DDD_2013J
156783,2/1/2024,DDD_2013J
157310,28/3/2023,DDD_2013J
162337,12/9/2023,DDD_2013J
164935,22/1/2024,DDD_2013J
172965,16/5/2023,DDD_2013J
177354,16/10/2023,DDD_2013J
179718,13/1/2025,DDD_2013J
180651,2/8/2022,DDD_2013J
188875,15/12/2025,DDD_2013J
189624,27/6/2025,DDD_2013J
202489,10/6/2022,DDD_2013J
204505,2/12/2024,DDD_2013J
227491,9/9/2022,DDD_2013J
228695,2/2/2024,DDD_2013J
232078,1/12/2025,DDD_2013J
234406,20/6/2024,DDD_2013J
236150,22/8/2022,DDD_2013J
237808,19/4/2025,DDD_2013J
244738,2/6/2025,DDD_2013J
245653,26/2/2024,DDD_2013J
245946,11/10/2024,DDD_2013J
248252,8/2/2022,DDD_2013J
248695,23/2/2024,DDD_2013J
249704,28/6/2024,DDD_2013J
253579,26/2/2023,DDD_2013J
259951,17/9/2023,DDD_2013J
261495,6/3/2022,DDD_2013J
263524,14/1/2025,DDD_2013J
266558,23/2/2022,DDD_2013J
271206,26/2/2022,DDD_2013J
271526,30/11/2023,DDD_2013J
274964,25/5/2024,DDD_2013J
277412,7/2/2025,DDD_2013J
277596,5/3/2024,DDD_2013J
279883,31/12/2024,DDD_2013J
280541,7/8/2024,DDD_2013J
283535,28/11/2024,DDD_2013J
284540,17/6/2023,DDD_2013J
286449,15/8/2024,DDD_2013J
286842,3/5/2023,DDD_2013J
289009,1/2/2022,DDD_2013J
297382,23/11/2023,DDD_2013J
298911,19/3/2024,DDD_2013J
303582,14/6/2025,DDD_2013J
305702,11/1/2024,DDD_2013J
307932,5/7/2023,DDD_2013J
311877,21/9/2023,DDD_2013J
314956,20/10/2023,DDD_2013J
315625,5/8/2024,DDD_2013J
315730,5/2/2022,DDD_2013J
315909,19/6/2024,DDD_2013J
318574,13/8/2024,DDD_2013J
320963,30/7/2025,DDD_2013J
332309,1/4/2025,DDD_2013J
332436,12/6/2022,DDD_2013J
333155,3/6/2025,DDD_2013J
335018,12/5/2022,DDD_2013J
335910,4/1/2023,DDD_2013J
341855,14/7/2025,DDD_2013J
342176,28/10/2022,DDD_2013J
344474,13/1/2023,DDD_2013J
348050,3/11/2024,DDD_2013J
350929,12/4/2023,DDD_2013J
350949,5/5/2022,DDD_2013J
359943,14/5/2025,DDD_2013J
361889,12/8/2022,DDD_2013J
364239,27/6/2024,DDD_2013J
364547,20/8/2022,DDD_2013J
365893,1/5/2023,DDD_2013J
370294,3/8/2023,DDD_2013J
370336,21/10/2022,DDD_2013J
371362,28/5/2025,DDD_2013J
371679,8/1/2024,DDD_2013J
373237,18/11/2023,DDD_2013J
373280,15/4/2024,DDD_2013J
376067,7/2/2024,DDD_2013J
378825,21/8/2024,DDD_2013J
379023,26/8/2023,DDD_2013J
380239,25/11/2022,DDD_2013J
382742,22/2/2022,DDD_2013J
382879,6/8/2022,DDD_2013J
383694,1/6/2025,DDD_2013J
384999,6/11/2024,DDD_2013J
385495,30/12/2025,DDD_2013J
387359,15/2/2024,DDD_2013J
390029,22/8/2025,DDD_2013J
390556,10/6/2022,DDD_2013J
390690,8/6/2022,DDD_2013J
392626,22/3/2025,DDD_2013J
392713,27/1/2025,DDD_2013J
392890,6/5/2024,DDD_2013J
394076,8/1/2025,DDD_2013J
399794,12/10/2023,DDD_2013J
399863,4/2/2023,DDD_2013J
401947,15/5/2023,DDD_2013J
402210,5/11/2023,DDD_2013J
405784,22/7/2024,DDD_2013J
406224,7/10/2023,DDD_2013J
406498,25/8/2022,DDD_2013J
408061,9/5/2023,DDD_2013J
408817,19/4/2024,DDD_2013J
409056,12/1/2024,DDD_2013J
409794,22/12/2023,DDD_2013J
409880,21/2/2025,DDD_2013J
410767,12/1/2024,DDD_2013J
411707,31/8/2025,DDD_2013J
415187,12/3/2025,DDD_2013J
416500,6/1/2025,DDD_2013J
419192,12/10/2025,DDD_2013J
419517,12/4/2025,DDD_2013J
426097,31/10/2024,DDD_2013J
427344,9/10/2024,DDD_2013J
430356,18/7/2024,DDD_2013J
431005,1/2/2022,DDD_2013J
432968,7/5/2024,DDD_2013J
438290,16/9/2022,DDD_2013J
438751,11/3/2022,DDD_2013J
439568,2/6/2024,DDD_2013J
439713,19/2/2022,DDD_2013J
442547,14/5/2024,DDD_2013J
442924,28/11/2025,DDD_2013J
443540,29/12/2025,DDD_2013J
444541,26/4/2025,DDD_2013J
445749,1/6/2022,DDD_2013J
445930,17/4/2024,DDD_2013J
446246,15/7/2025,DDD_2013J
447059,16/8/2023,DDD_2013J
464924,4/9/2024,DDD_2013J
465399,4/12/2025,DDD_2013J
469465,12/10/2025,DDD_2013J
469553,22/8/2025,DDD_2013J
470403,17/7/2024,DDD_2013J
471373,16/2/2024,DDD_2013J
472000,19/10/2023,DDD_2013J
472060,17/6/2024,DDD_2013J
473104,28/12/2022,DDD_2013J
473378,19/4/2025,DDD_2013J
473406,27/7/2023,DDD_2013J
473509,18/7/2022,DDD_2013J
474246,1/9/2023,DDD_2013J
474508,9/4/2022,DDD_2013J
476144,26/11/2024,DDD_2013J
476170,11/12/2024,DDD_2013J
476906,23/5/2024,DDD_2013J
478744,29/11/2024,DDD_2013J
479848,14/6/2025,DDD_2013J
479977,6/10/2023,DDD_2013J
480716,23/7/2022,DDD_2013J
480938,13/12/2023,DDD_2013J
481863,31/8/2022,DDD_2013J
482083,13/8/2023,DDD_2013J
483362,4/4/2023,DDD_2013J
484266,14/8/2023,DDD_2013J
484436,6/8/2022,DDD_2013J
484999,20/4/2023,DDD_2013J
485195,26/9/2025,DDD_2013J
485519,16/10/2022,DDD_2013J
485980,7/11/2024,DDD_2013J
486777,26/2/2022,DDD_2013J
486877,10/5/2025,DDD_2013J
487556,6/1/2025,DDD_2013J
488550,14/1/2022,DDD_2013J
488575,27/9/2024,DDD_2013J
488680,22/2/2022,DDD_2013J
489150,21/2/2023,DDD_2013J
489209,1/8/2023,DDD_2013J
490297,2/12/2024,DDD_2013J
490738,18/7/2024,DDD_2013J
491688,17/12/2025,DDD_2013J
491875,29/6/2024,DDD_2013J
492552,23/6/2023,DDD_2013J
492635,27/6/2022,DDD_2013J
493876,1/4/2023,DDD_2013J
493879,2/6/2022,DDD_2013J
494389,1/11/2023,DDD_2013J
494728,18/11/2023,DDD_2013J
495762,17/7/2024,DDD_2013J
496154,15/7/2025,DDD_2013J
498821,15/12/2025,DDD_2013J
499469,17/2/2025,DDD_2013J
500339,6/7/2025,DDD_2013J
500707,8/7/2025,DDD_2013J
500785,17/1/2022,DDD_2013J
501488,8/10/2022,DDD_2013J
501867,10/2/2024,DDD_2013J
502051,27/3/2023,DDD_2013J
502466,28/6/2023,DDD_2013J
504596,7/1/2022,DDD_2013J
504602,8/6/2024,DDD_2013J
504862,18/5/2022,DDD_2013J
506829,6/5/2024,DDD_2013J
507113,9/11/2025,DDD_2013J
507115,23/6/2023,DDD_2013J
507257,10/6/2025,DDD_2013J
508246,16/12/2023,DDD_2013J
508637,7/9/2025,DDD_2013J
509327,22/8/2023,DDD_2013J
510182,14/3/2024,DDD_2013J
510873,2/1/2024,DDD_2013J
512050,25/3/2023,DDD_2013J
512706,9/5/2024,DDD_2013J
513356,18/9/2025,DDD_2013J
513853,27/12/2022,DDD_2013J
514218,14/9/2025,DDD_2013J
514852,13/12/2023,DDD_2013J
514934,28/11/2025,DDD_2013J
515056,26/3/2024,DDD_2013J
515247,14/12/2025,DDD_2013J
515520,20/9/2022,DDD_2013J
516343,17/9/2024,DDD_2013J
516653,28/9/2024,DDD_2013J
517093,23/4/2024,DDD_2013J
517416,8/11/2025,DDD_2013J
518731,19/8/2023,DDD_2013J
519358,17/4/2024,DDD_2013J
520150,20/6/2023,DDD_2013J
520891,14/10/2025,DDD_2013J
522312,13/10/2023,DDD_2013J
522363,22/4/2024,DDD_2013J
522538,24/6/2024,DDD_2013J
522690,20/5/2024,DDD_2013J
523275,4/7/2023,DDD_2013J
523583,21/9/2024,DDD_2013J
524261,27/7/2025,DDD_2013J
524791,19/4/2024,DDD_2013J
526242,14/8/2022,DDD_2013J
527574,22/9/2022,DDD_2013J
528971,4/7/2022,DDD_2013J
529073,14/12/2025,DDD_2013J
529868,10/5/2022,DDD_2013J
530270,3/9/2025,DDD_2013J
530967,28/11/2024,DDD_2013J
531234,8/3/2023,DDD_2013J
532020,11/2/2023,DDD_2013J
532144,2/1/2025,DDD_2013J
532859,15/4/2023,DDD_2013J
532941,27/11/2022,DDD_2013J
533988,5/2/2024,DDD_2013J
534093,10/11/2023,DDD_2013J
535161,26/4/2024,DDD_2013J
535220,18/3/2023,DDD_2013J
535351,6/2/2025,DDD_2013J
535707,28/1/2022,DDD_2013J
536210,14/12/2024,DDD_2013J
537652,24/10/2024,DDD_2013J
537811,28/3/2022,DDD_2013J
537962,3/8/2023,DDD_2013J
538903,19/2/2022,DDD_2013J
539872,17/4/2023,DDD_2013J
540806,17/7/2025,DDD_2013J
540947,10/11/2025,DDD_2013J
542321,13/2/2024,DDD_2013J
542558,4/9/2025,DDD_2013J
543648,26/9/2022,DDD_2013J
543683,7/7/2023,DDD_2013J
543788,6/6/2022,DDD_2013J
543825,1/6/2022,DDD_2013J
544499,30/4/2024,DDD_2013J
544587,31/1/2022,DDD_2013J
544594,14/1/2025,DDD_2013J
545093,15/7/2022,DDD_2013J
545124,19/4/2025,DDD_2013J
545179,12/3/2024,DDD_2013J
545211,2/2/2023,DDD_2013J
545255,25/5/2025,DDD_2013J
545769,2/10/2023,DDD_2013J
545991,25/10/2023,DDD_2013J
546403,15/11/2024,DDD_2013J
546722,17/2/2022,DDD_2013J
546852,16/7/2023,DDD_2013J
547378,28/7/2024,DDD_2013J
547737,26/6/2023,DDD_2013J
547784,5/9/2025,DDD_2013J
548825,20/8/2023,DDD_2013J
548851,29/5/2024,DDD_2013J
549032,10/7/2022,DDD_2013J
549160,12/4/2024,DDD_2013J
549601,16/9/2024,DDD_2013J
550331,6/8/2023,DDD_2013J
550380,10/12/2025,DDD_2013J
550814,28/12/2024,DDD_2013J
551214,16/5/2023,DDD_2013J
551674,5/2/2022,DDD_2013J
552003,3/2/2024,DDD_2013J
552192,24/1/2025,DDD_2013J
552282,10/8/2022,DDD_2013J
552313,15/7/2024,DDD_2013J
552537,4/4/2023,DDD_2013J
553280,21/4/2023,DDD_2013J
553301,4/7/2024,DDD_2013J
553353,28/1/2024,DDD_2013J
553719,3/9/2024,DDD_2013J
553992,12/8/2022,DDD_2013J
554283,9/8/2025,DDD_2013J
554356,29/9/2023,DDD_2013J
556539,2/3/2023,DDD_2013J
557247,27/5/2023,DDD_2013J
557474,17/10/2022,DDD_2013J
558052,27/8/2024,DDD_2013J
558610,6/3/2025,DDD_2013J
558765,22/4/2023,DDD_2013J
559096,1/5/2022,DDD_2013J
559140,1/6/2023,DDD_2013J
559540,23/4/2024,DDD_2013J
560458,12/1/2022,DDD_2013J
560759,5/3/2023,DDD_2013J
560870,25/2/2025,DDD_2013J
560879,27/9/2024,DDD_2013J
560948,22/1/2025,DDD_2013J
561272,28/8/2025,DDD_2013J
561810,16/9/2024,DDD_2013J
561819,19/11/2024,DDD_2013J
561955,21/5/2024,DDD_2013J
562064,3/12/2025,DDD_2013J
562437,28/1/2022,DDD_2013J
562490,28/11/2022,DDD_2013J
562561,6/9/2022,DDD_2013J
562929,21/8/2022,DDD_2013J
563016,21/3/2022,DDD_2013J
563503,18/5/2024,DDD_2013J
563819,10/12/2024,DDD_2013J
563847,24/9/2024,DDD_2013J
563862,14/10/2022,DDD_2013J
564213,28/3/2024,DDD_2013J
564325,19/1/2022,DDD_2013J
566553,6/12/2022,DDD_2013J
566704,17/10/2022,DDD_2013J
567152,23/2/2023,DDD_2013J
567246,29/11/2024,DDD_2013J
567292,23/5/2025,DDD_2013J
567304,30/5/2023,DDD_2013J
567451,5/8/2024,DDD_2013J
568043,8/11/2023,DDD_2013J
568068,3/12/2022,DDD_2013J
568566,2/5/2024,DDD_2013J
568578,3/1/2023,DDD_2013J
568963,20/1/2023,DDD_2013J
569279,13/2/2023,DDD_2013J
569857,12/7/2022,DDD_2013J
569891,6/1/2025,DDD_2013J
569928,28/7/2024,DDD_2013J
570403,2/5/2025,DDD_2013J
570531,17/11/2022,DDD_2013J
570671,19/12/2023,DDD_2013J
570872,19/2/2025,DDD_2013J
571055,11/7/2025,DDD_2013J
571131,29/1/2022,DDD_2013J
571382,17/7/2023,DDD_2013J
571765,2/7/2025,DDD_2013J
571808,6/6/2023,DDD_2013J
571921,23/2/2025,DDD_2013J
571950,13/1/2025,DDD_2013J
572038,12/9/2025,DDD_2013J
572060,19/2/2023,DDD_2013J
572089,28/4/2025,DDD_2013J
572134,9/11/2022,DDD_2013J
572233,1/1/2023,DDD_2013J
572241,23/6/2023,DDD_2013J
572281,29/7/2022,DDD_2013J
572338,17/9/2022,DDD_2013J
572382,17/4/2025,DDD_2013J
572431,13/8/2025,DDD_2013J
572452,24/2/2024,DDD_2013J
572470,27/4/2025,DDD_2013J
572548,23/5/2025,DDD_2013J
572567,22/7/2023,DDD_2013J
572620,15/6/2025,DDD_2013J
572648,1/10/2025,DDD_2013J
572688,27/8/2024,DDD_2013J
572730,6/1/2022,DDD_2013J
572735,20/4/2023,DDD_2013J
572751,20/3/2023,DDD_2013J
572754,7/7/2022,DDD_2013J
572774,13/6/2025,DDD_2013J
572854,21/10/2022,DDD_2013J
572874,4/12/2022,DDD_2013J
572880,31/8/2024,DDD_2013J
572949,9/6/2022,DDD_2013J
573541,23/9/2025,DDD_2013J
573602,24/8/2024,DDD_2013J
573646,1/11/2023,DDD_2013J
573689,12/9/2023,DDD_2013J
573709,21/10/2024,DDD_2013J
574029,12/2/2024,DDD_2013J
574035,29/2/2024,DDD_2013J
574330,12/10/2023,DDD_2013J
574498,22/12/2024,DDD_2013J
574529,10/6/2022,DDD_2013J
574623,24/5/2025,DDD_2013J
574720,23/7/2023,DDD_2013J
574743,20/10/2022,DDD_2013J
574842,21/2/2025,DDD_2013J
574860,23/6/2024,DDD_2013J
574895,29/5/2023,DDD_2013J
574938,4/11/2025,DDD_2013J
575337,28/8/2025,DDD_2013J
575766,4/10/2025,DDD_2013J
575773,10/12/2023,DDD_2013J
575798,18/5/2024,DDD_2013J
575855,17/6/2025,DDD_2013J
575962,20/2/2025,DDD_2013J
575999,27/1/2023,DDD_2013J
576040,6/2/2024,DDD_2013J
576083,2/1/2023,DDD_2013J
576251,10/1/2024,DDD_2013J
576368,4/2/2023,DDD_2013J
576383,12/1/2022,DDD_2013J
576413,15/4/2025,DDD_2013J
576879,4/6/2023,DDD_2013J
576949,26/10/2024,DDD_2013J
577279,18/7/2023,DDD_2013J
577414,7/9/2024,DDD_2013J
577558,31/3/2022,DDD_2013J
577638,13/12/2025,DDD_2013J
577652,3/6/2023,DDD_2013J
578026,28/4/2022,DDD_2013J
578117,17/3/2025,DDD_2013J
578427,18/7/2025,DDD_2013J
578823,27/8/2024,DDD_2013J
578956,20/3/2022,DDD_2013J
579151,9/6/2025,DDD_2013J
579303,31/12/2025,DDD_2013J
579372,29/12/2022,DDD_2013J
579470,27/9/2022,DDD_2013J
579717,9/5/2024,DDD_2013J
580393,2/9/2022,DDD_2013J
580468,29/7/2025,DDD_2013J
580534,8/5/2022,DDD_2013J
580595,6/10/2023,DDD_2013J
580706,19/1/2025,DDD_2013J
581065,3/9/2025,DDD_2013J
581283,4/2/2022,DDD_2013J
581552,8/10/2025,DDD_2013J
581584,11/10/2023,DDD_2013J
581593,23/12/2025,DDD_2013J
581818,23/11/2024,DDD_2013J
582373,14/5/2022,DDD_2013J
582464,30/10/2022,DDD_2013J
582879,20/12/2022,DDD_2013J
582931,27/6/2024,DDD_2013J
583037,19/7/2023,DDD_2013J
583215,11/11/2025,DDD_2013J
583335,25/7/2025,DDD_2013J
583438,7/1/2022,DDD_2013J
583580,20/12/2023,DDD_2013J
583775,1/12/2023,DDD_2013J
584077,26/6/2022,DDD_2013J
584315,5/7/2022,DDD_2013J
584532,25/4/2025,DDD_2013J
584586,7/7/2025,DDD_2013J
584883,30/7/2025,DDD_2013J
584914,7/2/2024,DDD_2013J
585210,27/1/2023,DDD_2013J
585359,28/9/2023,DDD_2013J
585422,16/2/2024,DDD_2013J
586022,3/3/2025,DDD_2013J
586113,9/10/2023,DDD_2013J
586243,8/4/2023,DDD_2013J
586497,29/12/2022,DDD_2013J
586625,26/6/2023,DDD_2013J
586762,30/9/2024,DDD_2013J
586961,16/12/2023,DDD_2013J
587179,16/7/2025,DDD_2013J
587989,15/11/2022,DDD_2013J
588013,6/1/2025,DDD_2013J
588132,9/12/2025,DDD_2013J
588146,7/6/2024,DDD_2013J
588430,28/10/2024,DDD_2013J
588460,3/2/2025,DDD_2013J
588485,5/7/2022,DDD_2013J
588566,15/8/2024,DDD_2013J
588707,6/3/2022,DDD_2013J
588815,25/8/2022,DDD_2013J
588850,10/9/2025,DDD_2013J
589007,17/1/2023,DDD_2013J
589019,31/8/2024,DDD_2013J
589171,14/10/2022,DDD_2013J
589557,10/9/2025,DDD_2013J
589963,22/11/2022,DDD_2013J
590402,4/1/2024,DDD_2013J
590420,20/9/2023,DDD_2013J
590464,14/8/2024,DDD_2013J
590541,17/1/2023,DDD_2013J
590676,14/2/2022,DDD_2013J
590811,23/7/2024,DDD_2013J
590881,25/3/2025,DDD_2013J
590886,23/11/2025,DDD_2013J
590921,27/8/2024,DDD_2013J
590951,14/5/2023,DDD_2013J
591230,21/10/2025,DDD_2013J
591648,7/9/2023,DDD_2013J
591650,24/3/2022,DDD_2013J
591694,25/4/2023,DDD_2013J
591845,4/11/2024,DDD_2013J
591852,9/8/2022,DDD_2013J
591980,22/5/2024,DDD_2013J
592093,6/7/2023,DDD_2013J
592173,28/3/2025,DDD_2013J
592189,31/3/2024,DDD_2013J
592299,2/12/2022,DDD_2013J
592315,14/11/2024,DDD_2013J
592486,8/9/2023,DDD_2013J
592709,9/3/2025,DDD_2013J
592950,20/9/2025,DDD_2013J
593103,21/4/2022,DDD_2013J
593903,5/12/2022,DDD_2013J
594052,10/9/2025,DDD_2013J
594081,15/2/2023,DDD_2013J
594414,14/1/2023,DDD_2013J
594419,29/4/2023,DDD_2013J
595319,4/9/2024,DDD_2013J
595396,23/11/2022,DDD_2013J
595495,7/12/2023,DDD_2013J
595601,24/7/2022,DDD_2013J
595687,7/11/2025,DDD_2013J
595720,18/3/2024,DDD_2013J
595723,2/12/2025,DDD_2013J
595940,25/8/2024,DDD_2013J
596204,16/7/2022,DDD_2013J
596306,14/10/2023,DDD_2013J
596542,1/11/2023,DDD_2013J
596620,19/5/2024,DDD_2013J
596731,17/3/2024,DDD_2013J
596845,29/12/2024,DDD_2013J
596846,27/5/2022,DDD_2013J
596978,12/12/2023,DDD_2013J
597178,27/9/2024,DDD_2013J
597365,31/5/2025,DDD_2013J
597453,28/11/2023,DDD_2013J
597726,8/6/2022,DDD_2013J
597754,15/8/2025,DDD_2013J
597755,17/4/2023,DDD_2013J
598123,27/11/2023,DDD_2013J
598501,21/5/2024,DDD_2013J
598536,7/8/2023,DDD_2013J
598664,14/10/2025,DDD_2013J
598842,19/6/2023,DDD_2013J
598860,13/5/2024,DDD_2013J
598949,3/1/2023,DDD_2013J
599146,10/8/2024,DDD_2013J
599169,19/6/2022,DDD_2013J
599177,11/12/2023,DDD_2013J
599206,6/11/2025,DDD_2013J
599585,16/10/2023,DDD_2013J
599615,21/9/2022,DDD_2013J
599737,24/1/2022,DDD_2013J
599837,4/10/2025,DDD_2013J
600671,27/8/2024,DDD_2013J
600796,31/12/2024,DDD_2013J
600859,2/1/2023,DDD_2013J
601270,23/4/2025,DDD_2013J
601380,20/7/2024,DDD_2013J
601566,31/7/2023,DDD_2013J
601579,23/3/2022,DDD_2013J
601731,6/9/2022,DDD_2013J
601857,29/9/2024,DDD_2013J
602312,22/1/2024,DDD_2013J
602706,14/10/2025,DDD_2013J
602725,30/8/2023,DDD_2013J
602856,2/7/2023,DDD_2013J
602902,2/1/2023,DDD_2013J
602986,24/8/2023,DDD_2013J
603034,1/1/2024,DDD_2013J
603302,3/7/2024,DDD_2013J
603410,2/9/2023,DDD_2013J
603469,14/3/2022,DDD_2013J
603498,5/5/2025,DDD_2013J
603513,17/8/2022,DDD_2013J
603730,24/12/2024,DDD_2013J
603803,25/5/2023,DDD_2013J
603850,25/12/2022,DDD_2013J
603931,22/6/2022,DDD_2013J
604392,1/6/2024,DDD_2013J
604462,17/7/2023,DDD_2013J
604546,9/12/2023,DDD_2013J
604559,27/7/2024,DDD_2013J
604854,6/6/2022,DDD_2013J
605118,30/7/2025,DDD_2013J
605144,27/7/2022,DDD_2013J
605245,15/11/2024,DDD_2013J
605266,11/6/2022,DDD_2013J
605313,23/11/2023,DDD_2013J
605540,11/9/2023,DDD_2013J
605703,15/2/2022,DDD_2013J
605859,12/1/2023,DDD_2013J
605941,30/8/2025,DDD_2013J
606319,27/8/2022,DDD_2013J
606492,19/6/2023,DDD_2013J
606513,13/9/2023,DDD_2013J
606665,18/11/2024,DDD_2013J
606788,15/5/2023,DDD_2013J
606908,22/11/2025,DDD_2013J
607061,11/4/2022,DDD_2013J
607485,16/1/2023,DDD_2013J
607515,24/10/2024,DDD_2013J
607555,7/10/2025,DDD_2013J
607670,23/5/2025,DDD_2013J
607854,7/1/2023,DDD_2013J
608178,8/2/2022,DDD_2013J
608267,17/7/2023,DDD_2013J
608284,1/7/2023,DDD_2013J
608449,11/5/2025,DDD_2013J
608638,14/10/2023,DDD_2013J
608643,18/7/2022,DDD_2013J
608815,7/2/2022,DDD_2013J
609031,6/6/2025,DDD_2013J
609488,11/5/2024,DDD_2013J
609932,5/11/2023,DDD_2013J
610170,16/2/2025,DDD_2013J
610279,29/11/2023,DDD_2013J
610603,18/10/2024,DDD_2013J
610606,8/3/2023,DDD_2013J
610817,29/11/2025,DDD_2013J
610838,9/3/2024,DDD_2013J
611408,23/9/2024,DDD_2013J
611464,9/12/2023,DDD_2013J
611593,2/3/2023,DDD_2013J
997948,15/9/2023,DDD_2013J
1187586,13/7/2024,DDD_2013J
1282596,13/10/2025,DDD_2013J
1345808,15/8/2024,DDD_2013J
1375851,3/7/2025,DDD_2013J
1440467,12/4/2025,DDD_2013J
1442991,8/12/2022,DDD_2013J
1449692,2/7/2025,DDD_2013J
1485105,2/3/2025,DDD_2013J
1517755,5/8/2023,DDD_2013J
1569426,5/1/2025,DDD_2013J
1581243,15/2/2024,DDD_2013J
1684787,14/3/2025,DDD_2013J
1713615,22/11/2022,DDD_2013J
1716492,1/4/2024,DDD_2013J
1721891,31/1/2025,DDD_2013J
1819994,14/7/2025,DDD_2013J
1833308,22/9/2025,DDD_2013J
1868389,13/10/2023,DDD_2013J
1877732,1/1/2025,DDD_2013J
1901764,7/4/2023,DDD_2013J
1903131,7/4/2024,DDD_2013J
1913872,8/8/2024,DDD_2013J
