id_site,course_code,activity_type,week_from
547616,HHH,resource,0
547797,KKK,url,0
547959,BBB,subpage,0
547646,BBB,resource,0
547827,NNN,url,0
547683,OOO,resource,0
547859,MMM,subpage,0
547547,LLL,oucontent,0
547718,DDD,resource,0
547724,KKK,resource,0
547892,CCC,subpage,0
547581,DDD,resource,0
547761,MMM,url,0
547924,LLL,subpage,0
547613,GGG,resource,0
547793,MMM,url,0
547956,KKK,subpage,0
547824,AAA,url,0
547680,FFF,resource,0
547856,OOO,subpage,0
547542,OOO,oucontent,0
547715,CCC,resource,0
547721,KKK,resource,0
547889,JJJ,subpage,0
547578,GGG,resource,0
547758,JJJ,url,0
547921,BBB,subpage,0
547610,NNN,resource,0
547790,BBB,url,0
547953,MMM,subpage,0
547643,DDD,resource,0
547821,AAA,url,0
547676,CCC,resource,0
547853,MMM,subpage,0
547310,III,externalquiz,0
547711,GGG,resource,0
547886,OOO,subpage,0
547575,GGG,resource,0
547753,MMM,resource,0
547918,MMM,subpage,0
547607,KKK,resource,0
547787,DDD,url,0
547950,BBB,subpage,0
547640,OOO,resource,0
547818,NNN,url,0
547673,DDD,resource,0
547850,FFF,subpage,0
547307,KKK,externalquiz,0
547708,KKK,resource,0
547883,CCC,subpage,0
547572,AAA,resource,0
547749,NNN,resource,0
547915,LLL,subpage,0
547604,HHH,resource,0
547784,LLL,url,0
547947,MMM,subpage,0
547637,EEE,resource,0
547815,OOO,url,0
547669,EEE,resource,0
547847,KKK,url,0
547304,DDD,externalquiz,0
547705,FFF,resource,0
547880,CCC,subpage,0
547569,III,resource,0
547746,EEE,resource,0
547912,CCC,subpage,0
547601,KKK,resource,0
547781,AAA,url,0
547944,JJJ,subpage,0
547634,LLL,resource,0
547812,FFF,url,0
547666,OOO,resource,0
547844,BBB,url,0
547278,MMM,forumng,0
547702,CCC,resource,0
547877,AAA,subpage,0
547566,III,resource,0
547743,HHH,resource,0
547909,LLL,subpage,0
547598,BBB,resource,0
547778,OOO,url,0
547941,LLL,subpage,0
547631,KKK,resource,0
547663,HHH,resource,0
547841,LLL,url,0
547275,NNN,forumng,0
547699,III,resource,0
547874,AAA,subpage,0
547563,MMM,resource,0
547740,EEE,resource,0
547906,HHH,subpage,0
547595,OOO,resource,0
547775,KKK,url,0
547938,NNN,subpage,0
547628,BBB,resource,0
547808,DDD,url,0
547968,GGG,ouelluminate,0
547660,CCC,resource,0
547838,MMM,url,0
547272,LLL,forumng,0
547695,EEE,resource,0
547871,HHH,subpage,0
547560,LLL,resource,0
547737,JJJ,resource,0
547903,CCC,subpage,0
547592,DDD,resource,0
547772,NNN,url,0
547935,OOO,subpage,0
547625,III,resource,0
547805,NNN,url,0
547656,NNN,resource,0
547835,GGG,url,0
547269,AAA,forumng,0
547692,NNN,resource,0
547867,LLL,subpage,0
547557,DDD,ouwiki,0
547733,DDD,resource,0
547900,III,subpage,0
547589,FFF,resource,0
547769,III,url,0
547932,LLL,subpage,0
547621,OOO,resource,0
547802,FFF,url,0
547964,FFF,subpage,0
547651,EEE,resource,0
547832,EEE,url,0
547688,BBB,resource,0
547864,HHH,subpage,0
547553,HHH,ouwiki,0
547730,KKK,resource,0
547897,MMM,subpage,0
547586,AAA,resource,0
547766,HHH,url,0
547929,EEE,subpage,0
547618,BBB,resource,0
547799,NNN,url,0
547961,BBB,subpage,0
547648,NNN,resource,0
547829,OOO,url,0
547685,OOO,resource,0
547861,FFF,subpage,0
547550,KKK,ouwiki,0
547726,MMM,resource,0
547894,III,subpage,0
547583,AAA,resource,0
547763,LLL,url,0
547926,FFF,subpage,0
547615,III,resource,0
547795,HHH,url,0
547958,KKK,subpage,0
547645,FFF,resource,0
547826,CCC,url,0
547682,HHH,resource,0
547858,III,subpage,0
547546,AAA,oucontent,0
547717,LLL,resource,0
547723,III,resource,0
547891,NNN,subpage,0
547580,OOO,resource,0
547760,FFF,url,0
547923,FFF,subpage,0
547612,LLL,resource,0
547792,DDD,url,0
547955,AAA,subpage,0
674050,JJJ,subpage,0
674224,HHH,resource,0
674446,BBB,url,0
674085,LLL,subpage,0
674258,AAA,resource,0
673545,BBB,forumng,0
674121,AAA,subpage,0
674299,AAA,resource,0
673986,III,subpage,0
674155,MMM,subpage,0
674334,NNN,resource,0
674018,AAA,subpage,0
674188,MMM,resource,0
674374,DDD,url,0
674047,JJJ,subpage,0
674221,FFF,resource,0
674443,GGG,url,0
674082,BBB,subpage,0
674255,FFF,resource,0
673541,GGG,forumng,0
674118,JJJ,subpage,0
674290,NNN,resource,0
674296,JJJ,resource,0
673983,BBB,subpage,0
674152,OOO,subpage,0
674331,BBB,resource,0
674015,JJJ,subpage,0
674185,GGG,resource,0
674369,LLL,oucollaborate,0
674217,AAA,resource,0
674440,HHH,url,0
674078,KKK,subpage,0
674251,MMM,resource,0
673537,CCC,forumng,0
674113,KKK,subpage,0
674287,FFF,resource,0
674293,III,resource,0
673980,FFF,subpage,0
674149,III,subpage,0
674327,GGG,resource,0
674012,OOO,subpage,0
674182,III,resource,0
674364,BBB,resource,0
674044,LLL,subpage,0
674214,HHH,resource,0
674437,HHH,url,0
674074,BBB,subpage,0
674248,LLL,resource,0
673534,NNN,forumng,0
674110,DDD,subpage,0
674284,NNN,resource,0
673971,OOO,subpage,0
673977,KKK,subpage,0
674145,OOO,subpage,0
674324,GGG,resource,0
674009,KKK,subpage,0
674179,DDD,resource,0
674361,DDD,resource,0
674041,FFF,subpage,0
674434,JJJ,url,0
674071,FFF,subpage,0
674245,JJJ,resource,0
673530,OOO,forumng,0
674105,CCC,subpage,0
674281,OOO,resource,0
673968,III,subpage,0
673974,LLL,subpage,0
674142,JJJ,subpage,0
674321,NNN,resource,0
674006,KKK,subpage,0
674176,BBB,resource,0
674358,FFF,resource,0
674038,LLL,subpage,0
674210,GGG,resource,0
674431,LLL,url,0
674067,MMM,subpage,0
674242,III,resource,0
673527,MMM,forumng,0
674102,CCC,subpage,0
674277,JJJ,resource,0
673746,CCC,ouwiki,0
674139,GGG,subpage,0
674318,NNN,resource,0
674003,DDD,subpage,0
674172,MMM,resource,0
674355,HHH,resource,0
674035,MMM,subpage,0
674207,GGG,resource,0
674428,EEE,url,0
674064,GGG,subpage,0
674239,CCC,resource,0
673524,LLL,externalquiz,0
674099,BBB,subpage,0
674274,FFF,resource,0
673740,BBB,oucontent,0
674136,CCC,subpage,0
674315,FFF,resource,0
674000,EEE,subpage,0
674169,HHH,subpage,0
674351,III,resource,0
674032,KKK,subpage,0
674204,CCC,resource,0
674392,LLL,url,0
674061,JJJ,subpage,0
674236,CCC,resource,0
673521,CCC,externalquiz,0
674096,MMM,subpage,0
674271,MMM,resource,0
673733,FFF,oucontent,0
674133,OOO,subpage,0
674312,OOO,resource,0
673997,AAA,subpage,0
674166,GGG,subpage,0
674346,LLL,resource,0
674029,AAA,subpage,0
674200,NNN,resource,0
674383,EEE,url,0
674058,OOO,subpage,0
674233,JJJ,resource,0
674458,MMM,url,0
674093,HHH,subpage,0
674268,DDD,resource,0
673729,EEE,oucontent,0
674130,DDD,subpage,0
674309,LLL,resource,0
673994,LLL,subpage,0
674163,NNN,subpage,0
674343,DDD,resource,0
674026,LLL,subpage,0
674197,HHH,resource,0
674055,BBB,subpage,0
674229,AAA,resource,0
674453,CCC,url,0
674090,III,subpage,0
674265,DDD,resource,0
673726,JJJ,oucontent,0
674126,EEE,subpage,0
674306,BBB,resource,0
673991,DDD,subpage,0
674160,BBB,subpage,0
674339,OOO,resource,0
674023,BBB,subpage,0
674194,DDD,resource,0
674380,FFF,url,0
674052,GGG,subpage,0
674226,JJJ,resource,0
674448,CCC,url,0
674087,CCC,subpage,0
674262,JJJ,resource,0
673723,FFF,oucontent,0
674123,MMM,subpage,0
674301,LLL,resource,0
673988,CCC,subpage,0
674157,MMM,subpage,0
674336,BBB,resource,0
674020,HHH,subpage,0
674191,EEE,resource,0
674377,OOO,url,0
674049,AAA,subpage,0
674223,CCC,resource,0
674445,JJJ,url,0
674084,HHH,subpage,0
674257,DDD,resource,0
673543,NNN,forumng,0
674120,GGG,subpage,0
674292,JJJ,resource,0
674298,LLL,resource,0
673985,NNN,subpage,0
674154,NNN,subpage,0
674333,BBB,resource,0
674017,GGG,subpage,0
674187,EEE,resource,0
674373,EEE,url,0
674046,FFF,subpage,0
674220,MMM,resource,0
674442,III,url,0
674080,NNN,subpage,0
674253,FFF,resource,0
673540,LLL,forumng,0
674117,MMM,subpage,0
674289,OOO,resource,0
674295,NNN,resource,0
673982,HHH,subpage,0
674151,GGG,subpage,0
674329,III,resource,0
674014,DDD,subpage,0
674184,BBB,resource,0
674367,GGG,oucollaborate,0
674216,FFF,resource,0
674439,AAA,url,0
674077,KKK,subpage,0
674250,III,resource,0
673536,III,forumng,0
674112,LLL,subpage,0
674286,BBB,resource,0
673973,CCC,subpage,0
673979,EEE,subpage,0
674148,EEE,subpage,0
674326,OOO,resource,0
674011,AAA,subpage,0
674181,HHH,resource,0
674363,LLL,resource,0
674043,HHH,subpage,0
674213,DDD,resource,0
674436,MMM,url,0
674073,GGG,subpage,0
674247,OOO,resource,0
673533,OOO,forumng,0
674108,KKK,subpage,0
674283,JJJ,resource,0
673970,CCC,subpage,0
673976,FFF,subpage,0
674144,NNN,subpage,0
674323,JJJ,resource,0
674008,MMM,subpage,0
674178,JJJ,resource,0
674360,LLL,resource,0
674040,NNN,subpage,0
674433,III,url,0
674070,AAA,subpage,0
674244,EEE,resource,0
673529,DDD,forumng,0
674104,HHH,subpage,0
674279,KKK,resource,0
673967,LLL,subpage,0
674141,AAA,subpage,0
674320,III,resource,0
674005,FFF,subpage,0
674175,DDD,resource,0
674357,LLL,resource,0
674037,III,subpage,0
674209,KKK,resource,0
674430,EEE,url,0
674066,OOO,subpage,0
674241,EEE,resource,0
673526,LLL,externalquiz,0
674101,EEE,subpage,0
674276,AAA,resource,0
673745,AAA,ouwiki,0
674138,HHH,subpage,0
674317,LLL,resource,0
674002,HHH,subpage,0
674171,LLL,resource,0
674353,OOO,resource,0
674034,OOO,subpage,0
674206,FFF,resource,0
674427,LLL,url,0
674063,KKK,subpage,0
674238,MMM,resource,0
673523,DDD,externalquiz,0
674098,BBB,subpage,0
674273,NNN,resource,0
673739,BBB,oucontent,0
674135,III,subpage,0
674314,OOO,resource,0
673999,EEE,subpage,0
674168,DDD,subpage,0
674348,JJJ,resource,0
674031,MMM,subpage,0
674203,AAA,resource,0
674391,GGG,url,0
674060,CCC,subpage,0
674235,FFF,resource,0
673520,EEE,externalquiz,0
674461,EEE,url,0
674095,KKK,subpage,0
674270,EEE,resource,0
673731,AAA,oucontent,0
674132,AAA,subpage,0
674311,CCC,resource,0
673996,NNN,subpage,0
674165,LLL,subpage,0
674345,JJJ,resource,0
674028,DDD,subpage,0
674199,EEE,resource,0
674057,BBB,subpage,0
674232,HHH,resource,0
674457,KKK,url,0
674092,KKK,subpage,0
674267,NNN,resource,0
673728,BBB,oucontent,0
674129,III,subpage,0
674308,BBB,resource,0
673993,MMM,subpage,0
674162,III,subpage,0
674341,GGG,resource,0
674025,OOO,subpage,0
674196,HHH,resource,0
674382,OOO,url,0
674054,KKK,subpage,0
674228,BBB,resource,0
674450,GGG,url,0
674089,LLL,subpage,0
674264,FFF,resource,0
673725,DDD,oucontent,0
674125,GGG,subpage,0
674303,NNN,resource,0
673990,MMM,subpage,0
674159,DDD,subpage,0
674338,BBB,resource,0
674022,JJJ,subpage,0
674193,LLL,resource,0
674379,GGG,url,0
674051,HHH,subpage,0
674225,BBB,resource,0
674447,EEE,url,0
674086,AAA,subpage,0
674259,GGG,resource,0
673546,HHH,glossary,0
674122,MMM,subpage,0
674300,FFF,resource,0
673987,EEE,subpage,0
674156,OOO,subpage,0
674335,FFF,resource,0
674019,OOO,subpage,0
674190,BBB,resource,0
674375,AAA,url,0
674048,GGG,subpage,0
674222,GGG,resource,0
674444,JJJ,url,0
674083,KKK,subpage,0
674256,JJJ,resource,0
673542,NNN,forumng,0
674119,BBB,subpage,0
674291,BBB,resource,0
674297,AAA,resource,0
673984,JJJ,subpage,0
674153,HHH,subpage,0
674332,OOO,resource,0
674016,HHH,subpage,0
674186,AAA,resource,0
674370,LLL,oucollaborate,0
674045,KKK,subpage,0
674218,HHH,resource,0
674441,III,url,0
674079,NNN,subpage,0
674252,DDD,resource,0
673539,AAA,forumng,0
674115,AAA,subpage,0
674288,CCC,resource,0
674294,OOO,resource,0
673981,NNN,subpage,0
674150,EEE,subpage,0
674328,EEE,resource,0
674013,III,subpage,0
674183,JJJ,resource,0
674366,NNN,oucollaborate,0
674215,LLL,resource,0
674438,BBB,url,0
674075,BBB,subpage,0
674249,FFF,resource,0
673535,OOO,forumng,0
674111,III,subpage,0
674285,AAA,resource,0
673972,III,subpage,0
673978,III,subpage,0
674146,MMM,subpage,0
674325,III,resource,0
674010,EEE,subpage,0
674180,MMM,resource,0
674362,OOO,resource,0
674042,III,subpage,0
674435,KKK,url,0
674072,DDD,subpage,0
674246,BBB,resource,0
673532,MMM,forumng,0
674107,FFF,subpage,0
674282,NNN,resource,0
673969,DDD,subpage,0
673975,FFF,subpage,0
674143,CCC,subpage,0
674322,FFF,resource,0
674007,BBB,subpage,0
674177,BBB,resource,0
674359,MMM,resource,0
674039,III,subpage,0
674212,GGG,resource,0
674432,CCC,url,0
674069,MMM,subpage,0
674243,KKK,resource,0
673528,AAA,forumng,0
674103,HHH,subpage,0
674278,NNN,resource,0
673747,FFF,ouwiki,0
674140,GGG,subpage,0
674319,III,resource,0
674004,EEE,subpage,0
674174,OOO,resource,0
674356,AAA,resource,0
674036,LLL,subpage,0
674208,JJJ,resource,0
674429,GGG,url,0
674065,OOO,subpage,0
674240,EEE,resource,0
673525,CCC,externalquiz,0
674100,LLL,subpage,0
674275,MMM,resource,0
673743,III,ouwiki,0
674137,AAA,subpage,0
674316,AAA,resource,0
674001,AAA,subpage,0
674170,CCC,resource,0
674352,LLL,resource,0
674033,FFF,subpage,0
674205,JJJ,resource,0
674393,KKK,url,0
674062,CCC,subpage,0
674237,HHH,resource,0
673522,NNN,externalquiz,0
674097,NNN,subpage,0
674272,JJJ,resource,0
673737,BBB,oucontent,0
674134,NNN,subpage,0
674313,III,resource,0
673998,CCC,subpage,0
674167,EEE,subpage,0
674347,JJJ,resource,0
674030,HHH,subpage,0
674202,BBB,resource,0
674384,FFF,url,0
674059,LLL,subpage,0
674234,EEE,resource,0
673519,MMM,homepage,0
674459,JJJ,url,0
674094,III,subpage,0
674269,LLL,resource,0
673730,EEE,oucontent,0
674131,BBB,subpage,0
674310,EEE,resource,0
673995,OOO,subpage,0
674164,LLL,subpage,0
674344,DDD,resource,0
674027,OOO,subpage,0
674198,KKK,resource,0
674056,GGG,subpage,0
674230,FFF,resource,0
674456,NNN,url,0
674091,BBB,subpage,0
674266,LLL,resource,0
673727,KKK,oucontent,0
674127,KKK,subpage,0
674307,MMM,resource,0
673992,EEE,subpage,0
674161,GGG,subpage,0
674340,KKK,resource,0
674024,GGG,subpage,0
674195,OOO,resource,0
674381,EEE,url,0
674053,LLL,subpage,0
674227,OOO,resource,0
674449,III,url,0
674088,DDD,subpage,0
674263,KKK,resource,0
673724,CCC,oucontent,0
674124,OOO,subpage,0
674302,DDD,resource,0
673989,EEE,subpage,0
674158,MMM,subpage,0
674337,FFF,resource,0
674021,CCC,subpage,0
674192,BBB,resource,0
674378,NNN,url,0
773471,MMM,url,0
773129,DDD,subpage,0
772736,EEE,forumng,0
773324,DDD,resource,0
773162,NNN,subpage,0
773022,KKK,subpage,0
773357,MMM,resource,0
773194,OOO,subpage,0
773400,LLL,resource,0
773063,CCC,subpage,0
773260,HHH,resource,0
773434,JJJ,url,0
773096,DDD,subpage,0
773292,NNN,resource,0
773126,BBB,subpage,0
772733,BBB,forumng,0
773321,AAA,resource,0
773159,MMM,subpage,0
773019,DDD,subpage,0
773354,JJJ,resource,0
773191,III,subpage,0
773397,NNN,resource,0
773060,KKK,subpage,0
773257,GGG,resource,0
773431,OOO,url,0
773092,LLL,subpage,0
773289,JJJ,resource,0
773468,GGG,url,0
773123,MMM,subpage,0
772727,OOO,forumng,0
773318,GGG,resource,0
773155,OOO,subpage,0
773016,HHH,subpage,0
773351,AAA,resource,0
773188,JJJ,subpage,0
773393,MMM,resource,0
773057,JJJ,subpage,0
773252,HHH,resource,0
773428,DDD,url,0
773089,DDD,subpage,0
773286,DDD,resource,0
773464,FFF,url,0
773120,GGG,subpage,0
772704,FFF,externalquiz,0
773315,AAA,resource,0
773152,LLL,subpage,0
773013,HHH,subpage,0
773347,MMM,resource,0
773185,JJJ,subpage,0
773389,OOO,resource,0
773054,KKK,subpage,0
773247,MMM,resource,0
773425,GGG,oucollaborate,0
773086,FFF,subpage,0
773283,FFF,resource,0
773461,EEE,url,0
773117,FFF,subpage,0
772701,LLL,externalquiz,0
773312,III,resource,0
773149,JJJ,subpage,0
773010,III,subpage,0
773344,OOO,resource,0
773182,JJJ,subpage,0
773386,HHH,resource,0
773050,JJJ,subpage,0
773243,III,resource,0
773421,MMM,oucollaborate,0
773083,JJJ,subpage,0
773280,HHH,resource,0
773458,HHH,url,0
773114,AAA,subpage,0
772698,JJJ,externalquiz,0
773309,KKK,resource,0
773146,EEE,subpage,0
773002,DDD,ouwiki,0
773341,BBB,resource,0
773179,HHH,subpage,0
773383,CCC,resource,0
773047,DDD,subpage,0
773240,LLL,resource,0
773418,GGG,resource,0
773080,JJJ,subpage,0
773277,III,resource,0
773455,BBB,url,0
773306,CCC,resource,0
773143,DDD,subpage,0
772998,JJJ,oucontent,0
773338,AAA,resource,0
773176,GGG,subpage,0
773372,BBB,resource,0
773378,EEE,resource,0
773044,OOO,subpage,0
773237,AAA,resource,0
773415,CCC,resource,0
773077,LLL,subpage,0
773274,BBB,resource,0
773451,AAA,url,0
773111,GGG,subpage,0
773140,EEE,subpage,0
772994,AAA,oucontent,0
773335,FFF,resource,0
773173,EEE,subpage,0
773033,OOO,subpage,0
773368,CCC,resource,0
773375,LLL,resource,0
773041,GGG,subpage,0
773234,KKK,resource,0
773412,JJJ,resource,0
773074,III,subpage,0
773271,NNN,resource,0
773447,MMM,url,0
773107,MMM,subpage,0
773303,III,resource,0
773137,NNN,subpage,0
772991,III,oucontent,0
773332,BBB,resource,0
773170,CCC,subpage,0
773030,GGG,subpage,0
773365,EEE,resource,0
773038,BBB,subpage,0
773202,CCC,subpage,0
773409,JJJ,resource,0
773071,FFF,subpage,0
773268,MMM,resource,0
773444,GGG,url,0
773104,III,subpage,0
773300,AAA,resource,0
924211,KKK,subpage,0
773134,GGG,subpage,0
772988,HHH,oucontent,0
773329,LLL,resource,0
773167,NNN,subpage,0
773027,CCC,subpage,0
773362,DDD,resource,0
773035,JJJ,subpage,0
773199,FFF,subpage,0
773406,JJJ,resource,0
773068,GGG,subpage,0
773265,MMM,resource,0
773441,NNN,url,0
773101,DDD,subpage,0
773297,HHH,resource,0
924208,EEE,forumng,0
773131,AAA,subpage,0
772738,DDD,forumng,0
773326,CCC,resource,0
773164,III,subpage,0
773024,HHH,subpage,0
773359,AAA,resource,0
773196,KKK,subpage,0
773402,FFF,resource,0
773065,III,subpage,0
773262,GGG,resource,0
773436,DDD,url,0
773098,MMM,subpage,0
773294,AAA,resource,0
773470,LLL,url,0
773128,BBB,subpage,0
772735,LLL,forumng,0
773323,EEE,resource,0
773161,LLL,subpage,0
773021,KKK,subpage,0
773356,EEE,resource,0
773193,HHH,subpage,0
773399,FFF,resource,0
773062,HHH,subpage,0
773259,BBB,resource,0
773433,CCC,url,0
773095,FFF,subpage,0
773291,LLL,resource,0
773125,MMM,subpage,0
772729,JJJ,forumng,0
773320,CCC,resource,0
773157,FFF,subpage,0
773018,FFF,subpage,0
773353,BBB,resource,0
773190,GGG,subpage,0
773396,LLL,resource,0
773059,BBB,subpage,0
773256,FFF,resource,0
773430,AAA,url,0
773091,CCC,subpage,0
773288,BBB,resource,0
773467,GGG,url,0
773122,NNN,subpage,0
772725,DDD,glossary,0
773317,HHH,resource,0
773154,FFF,subpage,0
773015,LLL,subpage,0
773350,JJJ,resource,0
773187,DDD,subpage,0
773391,EEE,resource,0
773056,MMM,subpage,0
773251,MMM,resource,0
773427,OOO,url,0
773088,OOO,subpage,0
773285,III,resource,0
773463,GGG,url,0
773119,JJJ,subpage,0
772703,NNN,externalquiz,0
773314,NNN,resource,0
773151,III,subpage,0
773012,GGG,subpage,0
773346,LLL,resource,0
773184,AAA,subpage,0
773388,LLL,resource,0
773053,HHH,subpage,0
773246,DDD,resource,0
773423,CCC,oucollaborate,0
773085,NNN,subpage,0
773282,MMM,resource,0
773460,GGG,url,0
773116,LLL,subpage,0
772700,CCC,externalquiz,0
773311,HHH,resource,0
773148,FFF,subpage,0
773009,EEE,subpage,0
773343,DDD,resource,0
773181,HHH,subpage,0
773385,HHH,resource,0
773049,LLL,subpage,0
773242,AAA,resource,0
773420,III,resource,0
773082,NNN,subpage,0
773279,EEE,resource,0
773457,DDD,url,0
773308,FFF,resource,0
773145,FFF,subpage,0
773001,BBB,oucontent,0
773340,HHH,resource,0
773178,GGG,subpage,0
773382,AAA,resource,0
773046,EEE,subpage,0
773239,LLL,resource,0
773417,FFF,resource,0
773079,DDD,subpage,0
773276,BBB,resource,0
773453,MMM,url,0
773113,NNN,subpage,0
773305,DDD,resource,0
773142,AAA,subpage,0
772997,GGG,oucontent,0
773337,BBB,resource,0
773175,MMM,subpage,0
773371,BBB,resource,0
773377,III,resource,0
773043,EEE,subpage,0
773236,BBB,resource,0
773414,KKK,resource,0
773076,III,subpage,0
773273,III,resource,0
773449,AAA,url,0
773110,KKK,subpage,0
773139,CCC,subpage,0
772993,DDD,oucontent,0
773334,NNN,resource,0
773172,GGG,subpage,0
773032,JJJ,subpage,0
773367,DDD,resource,0
773374,BBB,resource,0
773040,GGG,subpage,0
773204,FFF,subpage,0
773411,CCC,resource,0
773073,FFF,subpage,0
773270,KKK,resource,0
773446,OOO,url,0
773106,FFF,subpage,0
773302,LLL,resource,0
936659,EEE,resource,0
773136,DDD,subpage,0
772990,JJJ,oucontent,0
773331,LLL,resource,0
773169,OOO,subpage,0
773029,AAA,subpage,0
773364,JJJ,resource,0
773037,FFF,subpage,0
773201,BBB,subpage,0
773408,MMM,resource,0
773070,CCC,subpage,0
773267,NNN,resource,0
773443,HHH,url,0
773103,JJJ,subpage,0
773299,NNN,resource,0
924210,NNN,forumng,0
773133,FFF,subpage,0
772987,CCC,oucontent,0
773328,GGG,resource,0
773166,DDD,subpage,0
773026,NNN,subpage,0
773361,III,resource,0
773034,OOO,subpage,0
773198,EEE,subpage,0
773405,CCC,resource,0
773067,BBB,subpage,0
773264,KKK,resource,0
773438,BBB,url,0
773100,CCC,subpage,0
773296,BBB,resource,0
773472,NNN,url,0
773130,DDD,subpage,0
772737,BBB,forumng,0
773325,JJJ,resource,0
773163,III,subpage,0
773023,BBB,subpage,0
773358,III,resource,0
773195,MMM,subpage,0
773401,FFF,resource,0
773064,AAA,subpage,0
773261,DDD,resource,0
773435,OOO,url,0
773097,NNN,subpage,0
773293,AAA,resource,0
773469,NNN,url,0
773127,FFF,subpage,0
772734,NNN,forumng,0
773322,MMM,resource,0
773160,DDD,subpage,0
773020,CCC,subpage,0
773355,CCC,resource,0
773192,III,subpage,0
773398,FFF,resource,0
773061,III,subpage,0
773258,MMM,resource,0
773432,EEE,url,0
773093,BBB,subpage,0
773290,HHH,resource,0
773124,EEE,subpage,0
772728,BBB,forumng,0
773319,DDD,resource,0
773156,III,subpage,0
773017,OOO,subpage,0
773352,DDD,resource,0
773189,MMM,subpage,0
773395,LLL,resource,0
773058,LLL,subpage,0
773255,LLL,resource,0
773429,MMM,url,0
773090,OOO,subpage,0
773287,NNN,resource,0
773465,DDD,url,0
773121,BBB,subpage,0
772705,MMM,homepage,0
773316,LLL,resource,0
773153,OOO,subpage,0
773014,FFF,subpage,0
773349,MMM,resource,0
773186,KKK,subpage,0
773390,NNN,resource,0
773055,BBB,subpage,0
773248,LLL,resource,0
773426,GGG,oucollaborate,0
773087,CCC,subpage,0
773284,OOO,resource,0
773462,CCC,url,0
773118,EEE,subpage,0
772702,CCC,externalquiz,0
773313,BBB,resource,0
773150,JJJ,subpage,0
773011,III,subpage,0
773345,BBB,resource,0
773183,NNN,subpage,0
773387,KKK,resource,0
773051,BBB,subpage,0
773244,MMM,resource,0
773422,OOO,oucollaborate,0
773084,HHH,subpage,0
773281,OOO,resource,0
773459,III,url,0
773115,GGG,subpage,0
772699,CCC,externalquiz,0
773310,III,resource,0
773147,CCC,subpage,0
773008,EEE,ouwiki,0
773342,III,resource,0
773180,LLL,subpage,0
773384,NNN,resource,0
773048,NNN,subpage,0
773241,CCC,resource,0
773419,GGG,resource,0
773081,LLL,subpage,0
773278,AAA,resource,0
773456,DDD,url,0
773307,DDD,resource,0
773144,GGG,subpage,0
772999,HHH,oucontent,0
773339,AAA,resource,0
773177,EEE,subpage,0
773373,GGG,resource,0
773379,LLL,resource,0
773045,DDD,subpage,0
773238,MMM,resource,0
773416,DDD,resource,0
773078,DDD,subpage,0
773275,LLL,resource,0
773452,FFF,url,0
773112,GGG,subpage,0
773304,BBB,resource,0
773141,OOO,subpage,0
772995,EEE,oucontent,0
773336,DDD,resource,0
773174,OOO,subpage,0
773369,NNN,resource,0
773376,MMM,resource,0
773042,CCC,subpage,0
773235,GGG,resource,0
773413,KKK,resource,0
773075,LLL,subpage,0
773272,FFF,resource,0
773448,NNN,url,0
773108,GGG,subpage,0
773138,EEE,subpage,0
772992,MMM,oucontent,0
773333,FFF,resource,0
773171,EEE,subpage,0
773031,NNN,subpage,0
773366,GGG,resource,0
773039,BBB,subpage,0
773203,NNN,subpage,0
773410,KKK,resource,0
773072,EEE,subpage,0
773269,FFF,resource,0
773445,FFF,url,0
773105,OOO,subpage,0
773301,EEE,resource,0
936658,JJJ,resource,0
773135,GGG,subpage,0
772989,JJJ,oucontent,0
773330,HHH,resource,0
773168,GGG,subpage,0
773028,EEE,subpage,0
773363,AAA,resource,0
773036,MMM,subpage,0
773200,EEE,subpage,0
773407,JJJ,resource,0
773069,BBB,subpage,0
773266,MMM,resource,0
773442,EEE,url,0
773102,EEE,subpage,0
773298,BBB,resource,0
924209,EEE,forumng,0
773132,MMM,subpage,0
772739,DDD,forumng,0
773327,AAA,resource,0
773165,CCC,subpage,0
773025,AAA,subpage,0
773360,LLL,resource,0
773197,KKK,subpage,0
773404,OOO,resource,0
773066,EEE,subpage,0
773263,DDD,resource,0
773437,GGG,url,0
773099,EEE,subpage,0
773295,JJJ,resource,0
813953,NNN,subpage,0
814128,DDD,resource,0
1016371,BBB,forumng,0
813986,DDD,subpage,0
814162,LLL,resource,0
814018,BBB,subpage,0
814199,HHH,resource,0
814058,CCC,resource,0
814289,III,url,0
814094,MMM,resource,0
814321,DDD,url,0
813950,MMM,subpage,0
814125,FFF,resource,0
1011355,JJJ,resource,0
813983,EEE,subpage,0
814159,JJJ,resource,0
814015,MMM,subpage,0
814195,AAA,resource,0
814054,III,resource,0
814286,AAA,url,0
814091,HHH,resource,0
814318,III,url,0
814122,III,resource,0
1006065,AAA,resource,0
813980,BBB,subpage,0
814155,LLL,resource,0
814012,MMM,subpage,0
814191,AAA,resource,0
814051,JJJ,subpage,0
814283,BBB,url,0
814088,JJJ,resource,0
814315,LLL,url,0
813947,HHH,subpage,0
814119,EEE,resource,0
986521,LLL,oucollaborate,0
813977,KKK,subpage,0
814152,GGG,resource,0
814009,BBB,subpage,0
814187,HHH,resource,0
814048,KKK,subpage,0
814280,FFF,oucollaborate,0
814084,HHH,resource,0
814312,AAA,url,0
813944,OOO,subpage,0
814116,AAA,resource,0
967275,LLL,url,0
813974,GGG,subpage,0
